# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7979] STORM-LAKE-2-E
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7979   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     5 279          173
   1953   4    20 110          10     7 280          170
   1954   5     7 127          10    18 291          164
   1955   5     8 128          10    24 297          169
   1956   4    30 121          10     9 283          162
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10    11 284          165
   1959   4    13 103          10     9 282          179
   1960   5     1 122          10    19 293          171
   1961   5     2 122          10     1 274          152
   1962   4    20 110          10    24 297          187
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5    11 131          10     2 275          144
   1967   5     5 125          10    11 284          159
   1968   4    25 116          10     4 278          162
   1969   4    23 113          10    22 295          182
   1970   4     5  95          10    10 283          188
   1971   4    14 104          10    31 304          200
   1972   4     9 100          10    15 289          189
   1973   4    14 104          10    29 302          198
   1974   4     9  99          10     1 274          175
   1975   4    13 103          10    29 302          199
   1976   5     4 125          10     6 280          155
   1977   4     7  97          10    16 289          192
   1978   4    22 112          10    16 289          177
   1979   5     2 122          10    13 286          164
   1980   5     8 129          10     4 278          149
   1981   4    15 105          10    22 295          190
   1982   4    12 102          10    20 293          191
   1983   4    20 110          10    13 286          176
   1984   4     7  98           9    26 270          172
   1985   4    10 100          11     2 306          206
   1986   4    23 113          10    14 287          174
   1987   4     5  95          10    10 283          188
   1988   4    20 111          10     5 279          168
   1989   5     6 126           9    24 267          141
   1990   4    18 108          10    18 291          183
   1991   4    11 101          10    19 292          191
   1992   4    23 114          10    17 291          177
   1993   4     5  95          10    10 283          188
   1994   5     1 121          10    25 298          177
   1995   4     9  99           9    22 265          166
   1996   4    23 114          10     3 277          163
   1997   5    13 133          10    20 293          160
   1998   4     2  92          11     4 308          216
   1999   4    19 109          10     4 277          168
   2000   4     8  99          10     6 280          181
   2001   4    18 108          10     6 279          171
   2002   4     9  99          10    13 286          187
   2003   4    10 100          10    26 299          199
   2004   4    13 104          10    31 305          201
             MEAN=111              MEAN=286     MEAN=175
