# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4142] IOWA-FALLS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4142   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   4    24 115          10     3 277          162
   1953   5    13 133           9    13 256          123
   1954   5    20 140           9    22 265          125
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    20 264          143
   1957   5     4 124          10    10 283          159
   1958   5     5 125           9    28 271          146
   1959   4    22 112          10    11 284          172
   1960   5     8 129          10     7 281          152
   1961   5    26 146           9    28 271          125
   1962   4    17 107           9    20 263          156
   1963   5    23 143          10    29 302          159
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10    12 285          136
   1966   5    14 134           9    16 259          125
   1967   5     6 126           9    28 271          145
   1968   5    12 133          10     4 278          145
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5     3 123           9    20 263          140
   1972   4    26 117           9    30 274          157
   1973   5     3 123          10    30 303          180
   1974   5     6 126           9    22 265          139
   1975   4    22 112           9    25 268          156
   1976   5     7 128           9    10 254          126
   1977   4     8  98          10     3 276          178
   1978   5     6 126          10     8 281          155
   1979   5    12 132          10     5 278          146
   1980   5     9 130          10     5 279          149
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   5     8 128           9    22 265          137
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    25 116          10     4 278          162
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   5     7 127           9    20 263          136
   1992   5     7 128           9    29 273          145
   1993   4    22 112          10     2 275          163
   1994   5     2 122          10    10 283          161
   1995   4    26 116           9    22 265          149
   1996   4    30 121          10     3 277          156
   1997   5    16 136          10    14 287          151
   1998   4    11 101          10    22 295          194
   1999   4    18 108           9    21 264          156
   2000   4    22 113          10     6 280          167
   2001   4    19 109          10     6 279          170
   2002   5     4 124          10     7 280          156
   2003   4    23 113           9    30 273          160
   2004   5    15 136          10     2 276          140
             MEAN=121              MEAN=275     MEAN=154
