# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0133] ALGONA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0133   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    23 296          187
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     4 124          10    18 291          167
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    16 106          10    24 297          191
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5    10 130          10    17 290          160
   1967   5     4 124          10    11 284          160
   1968   4    25 116          10    24 298          182
   1969   3    31  90          10    14 287          197
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4    25 116           9    30 274          158
   1973   4    27 117          11     3 307          190
   1974   4     8  98           9    22 265          167
   1975   4    11 101          10    29 302          201
   1976   4    26 117          10     6 280          163
   1977   4     8  98          11    10 314          216
   1978   4    21 111          10    23 296          185
   1979   4    10 100          10    12 285          185
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    19 109          10    13 286          177
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    27 300          188
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   5     6 126          10     7 280          154
   1990   4    18 108          10    10 283          175
   1991   4    10 100          10     6 279          179
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4    10 100           9    22 265          165
   1996   4    23 114          10    28 302          188
   1997   5    13 133          10    20 293          160
   1998   3    25  84          11     3 307          223
   1999   3    27  86          10     2 275          189
   2000   4     9 100          10     6 280          180
   2001   4    18 108          10     6 279          171
   2002   4    27 117          10     7 280          163
   2003   4    10 100          10     1 274          174
   2004   5     4 125          10    17 291          166
             MEAN=109              MEAN=287     MEAN=178
