# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1635   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    31 304          195
   1952   4    11 102          10     6 280          178
   1953   4    21 111          10    29 302          191
   1954   4     4  94          10    30 303          209
   1955   4     7  97          10    25 298          201
   1956   4    30 121          11     8 313          192
   1957   4    15 105          10    27 300          195
   1958   4    29 119          10     1 274          155
   1959   4    22 112           9    18 261          149
   1960   4    18 109          10    20 294          185
   1961   5     2 122          10    26 299          177
   1962   4    20 110           9    20 263          153
   1963   5     1 121          10    29 302          181
   1964   4    15 106          10     6 280          174
   1965   4     3  93          10    24 297          204
   1966   5    10 130          10    17 290          160
   1967   4    24 114          10    10 283          169
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    16 289          189
   1971   4    10 100          11     4 308          208
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     3 307          204
   1974   4    24 114          10     2 275          161
   1975   4    13 103           9    26 269          166
   1976   4    26 117          10     8 282          165
   1977   4    29 119          10    13 286          167
   1978   4    15 105          10     8 281          176
   1979   4    10 100          10    13 286          186
   1980   4    26 117          10     5 279          162
   1981   4    21 111          10    19 292          181
   1982   4    21 111          10    21 294          183
   1983   4    20 110          11     4 308          198
   1984   4    24 115           9    29 273          158
   1985   4     9  99          10     6 279          180
   1986   4    22 112          10    15 288          176
   1987   4     4  94          10     3 276          182
   1988   4    21 112          10     6 280          168
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    11 284          176
   1991   4     1  91          10     7 280          189
   1992   5     6 127          10    17 291          164
   1993   4    21 111          10    10 283          172
   1994   4     7  97          10    27 300          203
   1995   4     5  95           9    23 266          171
   1996   4    10 101          10    19 293          192
   1997   4    17 107          10    15 288          181
   1998   4     5  95          10    22 295          200
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10     2 275          175
   2004   4    13 104          10     5 279          175
             MEAN=107              MEAN=287     MEAN=180
