# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6800] PRIMGHAR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia6800
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  50 -27  53 -20  67 -20  81   9  93  25  88  38  94  43  98  51  94  40  89  27  71   7  64  -5
  2  51 -19  51 -29  70 -11  83  10  92  26  90  39  93  48  98  51  94  40  90  21  73   5  62  -9
  3  46 -18  49 -24  74  -6  82   3  89  22  96  38 101  50  97  47  93  33  87  28  76   4  62 -10
  4  49 -23  50 -22  68 -16  74  10  90  24  98  38 100  42  96  47  94  42  85  26  74  -3  60  -8
  5  47 -22  56 -20  69 -20  85  15  90  26  96  42  98  49  98  49  92  37  93  21  71   7  58  -4
  6  44 -23  54 -17  72 -14  89   6  88  28  93  40  95  50  98  48 100  36  89  23  70  -2  59 -16
  7  53 -22  63 -17  74 -14  88  14  89  24  97  44  97  49  96  46  98  37  85  21  69  -7  58 -13
  8  55 -22  54 -17  72 -17  85   6  89  26 101  40  97  49  98  52  94  38  85  17  75   0  56 -18
  9  55 -22  60 -29  59  -5  87  10  91  28  97  44 100  49  93  50  94  40  83  26  71  11  55 -17
 10  52 -29  62 -16  71  -7  86  16  91  28  98  42 102  50  96  45  92  37  83  21  71   7  55 -10
 11  50 -18  59 -26  68  -9  85  17  91  32  98  42  98  49  94  44  91  34  89  23  72 -12  55 -12
 12  52 -20  59 -18  67 -10  84  14  87  29  98  45 100  48  98  47  90  34  89  22  66   0  50 -17
 13  54 -17  57 -12  66 -10  80  18  93  25 100  41  99  48 100  42  91  33  89  19  72  -8  52 -19
 14  53 -27  64  -9  65  -6  88  19  93  34  99  43  99  47  99  46  90  38  86  24  69 -13  53 -18
 15  53 -30  56 -16  72  -1  88  18  91  27  98  43  95  50 100  47  97  31  90  24  69   7  51 -18
 16  51 -27  62 -23  70  -5  88  20  91  35  97  44  98  48  99  48  95  34  87  20  71  -3  52 -15
 17  45 -22  65 -19  67  -3  86  18  93  34  95  45  97  54  99  48  95  35  83  20  69 -10  52 -16
 18  47 -26  65 -13  73   0  90  15  92  35  99  45  97  52  98  47  92  34  81  20  67   1  53 -24
 19  48 -26  60 -21  70  -1  88  25  92  37  99  45  96  51  97  45  95  27  84  13  65   5  54 -21
 20  45 -28  63 -13  68  -3  90  24  90  34 103  42  96  48  97  47  94  32  83  15  64   2  51 -21
 21  51 -27  60 -15  66  -9  93  25  93  36 103  42  98  46  97  49  89  32  81  19  65  -4  51 -26
 22  52 -16  60 -14  77   2  93  25  92  27  97  47  98  50  97  46  87  25  80  20  65   2  51 -28
 23  59 -25  64 -14  75  -2  83  20  94  31  91  45  98  48  98  40  85  27  80  16  62   2  45 -25
 24  64 -23  62 -15  82  -7  85  23  93  38 101  46  96  53  98  47  85  30  80  17  61  -8  45 -24
 25  59 -16  62  -8  80 -10  87  30 100  40  98  40  94  51  99  43  90  30  79  19  68  -8  45 -18
 26  62 -18  59 -10  78  -4  87  29 100  35  99  47  99  44 100  49  92  26  82  19  67 -12  52 -14
 27  55 -24  59 -17  78   3  89  24  91  37  98  42 100  49 100  41  93  30  80  15  69  -8  54 -13
 28  42 -21  62 -25  77   2  88  24  92  32 100  48 100  49  99  40  89  26  77  12  58  -9  56 -14
 29  46 -28  62 -10  83  -3  86  20  94  39  99  44  96  48  97  49  88  29  73  21  59  -8  51 -14
 30  53 -21 *** ***  85  -6  89  26  95  41  97  48  99  40  94  45  87  26  75  13  57 -10  49 -21
 31  53 -24 *** ***  83  13 *** ***  90  41 *** ***  99  49  94  43 *** ***  76  13 *** ***  52 -22
