# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2110] DECORAH-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2110
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1671   1287   1224    684    142     81     16     33    212    465   1140   1414
 1952   1453   1078   1105    523    248     26      2     24    175    683    842   1242
 1953   1382   1182    963    701    233     24     12     15    165    315    788   1209
 1954   1501    886   1055    442    387     52      0     15    116    503    807   1278
 1955   1464   1309   1086    340    139     58      0      7    141    443   1070   1521
 1956   1548   1380   1119    642    226     34     11     31    191    284    921   1222
 1957   1616   1068   1004    506    260     41      1     19    202    561    940   1186
 1958   1356   1377   1019    531    190     96     17     42    132    376    828   1510
 1959   1665   1432   1115    526    148     31     13      1    161    569   1148   1046
 1960   1349   1240   1353    504    219     60     16      5    161    467    797   1380
 1961   1505   1039    968    713    310     46      2      5    203    387    867   1425
 1962   1620   1305   1139    608    134     53     16     15    220    377    834   1327
 1963   1826   1391    898    466    251     26      2     27    112    189    730   1625
 1964   1276   1109   1070    489    103     44      0     54    159    514    801   1444
 1965   1585   1391   1290    595    140     34      4     38    204    431    854   1049
 1966   1728   1241    837    644    350     44      2     31    168    457    865   1309
 1967   1392   1411    930    490    349     23     42     42    171    496    964   1215
 1968   1441   1331    743    448    284     45     11     28    137    416    893   1361
 1969   1602   1201   1209    468    203    136      6      0    143    560    914   1349
 1970   1799   1286   1077    507    181     35     10      8    163    415    892   1382
 1971   1749   1322   1133    523    305     12     36     26    150    295    878   1285
 1972   1712   1450   1116    669    189     75     29     31    153    590    955   1548
 1973   1421   1160    746    630    318     10      1     20    174    302    863   1450
 1974   1541   1289   1038    504    321     70      3     33    257    451    863   1272
 1975   1496   1308   1311    758    176     65     24      7    260    390    764   1277
 1976   1555   1065    968    474    274     19      4     23    189    646   1119   1632
 1977   1972   1182    783    346     75     33      3     48    117    527    953   1501
 1978   1808   1511   1129    571    221     34      6      5     83    492    955   1482
 1979   1928   1532   1108    702    276     34      6     43    119    501    948   1154
 1980   1472   1404   1149    524    192     35      0      9    141    599    836   1345
 1981   1390   1132    870    430    256     17      7     14    146    530    825   1428
 1982   1875   1326   1107    692    131     93      0     36    181    432    920   1162
 1983   1309   1037    925    671    322     47      2      0    152    442    824   1753
 1984   1534    996   1166    536    276      9      8      5    177    387    867   1301
 1985   1635   1349    863    408     91     78      3     19    206    458   1140   1753
 1986   1455   1321    879    394    155     15      1     37    101    448   1029   1261
 1987   1331    977    790    374    125     13      4     38    114    565    737   1158
 1988   1657   1577    908    511    106     16      5     17     92    617    846   1343
 1989   1189   1411   1028    535    256     57      0      9    188    414    977   1584
 1990   1141   1080    781    508    274     48      5      4    113    460    709   1469
 1991   1646   1100    860    438    176      5      5      7    225    488   1128   1274
 1992   1290   1025    921    589    216     63     43     82    178    501    974   1313
 1993   1486   1317   1094    637    241     77      4     23    272    514    945   1247
 1994   1793   1448    917    514    228     30     11     46     87    358    750   1165
 1995   1448   1190    855    631    254     24     13      0    193    473   1102   1384
 1996   1610   1296   1125    599    339     49      7      7    165    442   1108   1430
 1997   1573   1150    953    604    343     25     21     20    106    457    988   1173
 1998   1315    888    951    435     85     92      1      1     47    354    715   1085
 1999   1538    949    911    447    157     58      0     10    175    429    681   1211
 2000   1438   1033    713    466    166     44      9      2    151    340    958   1731
 2001   1389   1358   1119    390    190     86      8      2    168    478    506   1086
 2002   1126    962   1077    523    287     31      1      8    113    596    902   1133
 2003   1476   1306    957    502    241     51      3      4    169    451    881   1176
 2004   1508   1224    800    462    196     52      6     61     76    411    761   1219
 2005   1464    984    956    384    277      4      5      0      0      0      0      0
 MEAN   1528   1229   1004    531    222     45      8     21    159    458    894   1338
