# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7669] SIDNEY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7669   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    13 104          10     6 280          176
   1953   4    27 117          10     7 280          163
   1954   4     8  98          10    18 291          193
   1955   4     8  98          10    24 297          199
   1956   4    24 115           9    30 274          159
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    19 293          172
   1961   4    28 118           9    28 271          153
   1962   4    15 105          10    25 298          193
   1963   4    23 113          10    29 302          189
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5     1 121          10    16 289          168
   1967   5     3 123          10    11 284          161
   1968   4    25 116          10    19 293          177
   1969   4     6  96          10    14 287          191
   1970   4    23 113          10     9 282          169
   1971   4     6  96          10    31 304          208
   1972   4     9 100          10    18 292          192
   1973   4    16 106          10    29 302          196
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    19 292          190
   1976   5     3 124          10    16 290          166
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10    16 289          178
   1979   4    10 100          10    13 286          186
   1980   5     8 129          10    19 293          164
   1981   3    23  82          10    22 295          213
   1982   4    22 112          10    20 293          181
   1983   4    19 109          10    13 286          177
   1984   4     5  96           9    29 273          177
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10    10 283          188
   1988   4    18 109          10    23 297          188
   1989   4    19 109          10    20 293          184
   1990   4    29 119          10    10 283          164
   1991   4    11 101           9    19 262          161
   1992   4    23 114          10    16 290          176
   1993   4     6  96          10    10 283          187
   1994   5     1 121          10    25 298          177
   1995   4    13 103           9    22 265          162
   1996   4    24 115          10    23 297          182
   1997   5    13 133          10    26 299          166
   1998   4     4  94          11     6 310          216
   1999   4    17 107          10     4 277          170
   2000   4    13 104          10     6 280          176
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    17 290          194
   2003   4    10 100          10    27 300          200
   2004   4    12 103          10     2 276          173
             MEAN=108              MEAN=286     MEAN=178
