# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2864] FAYETTE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2864
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  37   4  39   5  39   6  39   4  41   5  38  10  37   6  43   8  49   6  48   4  35   3
  2  31   3  44   5  39   5  51   5  41   5  40   6  35   9  37   6  39   4  45   5  43   4  35   2
  3  33   4  35   4  34   6  40   7  41   5  40   7  36   8  37  15  43   4  43   4  36   2  31   4
  4  35   4  43   3  41   3  55   8  45   7  39  11  36   7  34   7  43   5  47   4  38   4  43   6
  5  39   3  40   2  35   4  44   5  42   5  38   8  37   3  37  10  39   4  42   6  40   4  37   4
  6  35   2  36   4  43   6  43   6  47   6  40   9  38  11  40   5  41   5  46   4  38   4  38   4
  7  42   3  40   2  42   7  45   6  41   7  42   3  36   5  39   6  43   8  43   4  42   3  34   2
  8  40   5  38   3  46   3  40   4  45   3  36   9  35   8  36   6  41   5  43   1  34   4  29   5
  9  35   5  41   6  42   5  41   3  43   5  38   8  37   8  35  13  47   6  41   7  42   4  32   3
 10  39   4  44   4  41   4  45   4  47   6  40   8  39   8  37  13  49   9  46   4  38   3  39   3
 11  46   4  45   5  35   4  43   3  39   9  41   6  35   5  36   8  41   4  40   6  38   6  40   2
 12  40   4  43   5  34   6  43   6  43   6  36   4  33  11  36   8  48  10  41   6  42   3  28   4
 13  38   3  42   5  42   3  43   5  47   5  38   5  36   7  38   7  36   9  43   4  42   5  40   4
 14  38   2  43   5  48   3  43   4  45   9  36  11  36   8  39   8  42   4  45   6  39   4  37   3
 15  41   4  43   1  37   6  46   4  43   6  33  12  37   9  41   5  39   5  42   3  39   6  40   3
 16  38   3  39   5  39   5  45   3  40  10  38  12  38  10  35   9  42   8  40   7  42   4  36   4
 17  40   4  38   4  39   3  47   4  44   8  38  10  42  11  37  12  41   6  40   6  38   4  40   3
 18  36   3  38   3  45   4  40   6  50   7  41  10  42  12  35  11  39   7  51   5  42   6  38   2
 19  38   4  37   4  41   3  53   6  42   6  35  10  38  11  35   9  44   5  40   6  42   3  39   3
 20  45   2  46   5  34   3  44   6  47   9  40   7  31  10  40   7  36   3  44   7  30   4  33   4
 21  34   2  39   3  39   4  47   6  46  12  37   7  36   7  36   9  39   6  41   4  33   4  41   5
 22  48   3  37   4  41   4  46   3  38   4  35  11  35   9  36   8  45  10  41   4  31   5  28   4
 23  43   4  38   4  40   4  40   7  38  10  35   6  38   5  36   5  41   4  45   5  32   3  35   3
 24  39   6  41   3  43   6  44   4  36   8  36   7  35   9  38   7  47   7  52   6  38   6  38   4
 25  41   3  52   4  42   5  46   2  39   6  36  13  35  10  37   8  43  10  43   6  36   3  39   4
 26  37   6  36   4  44   6  45   7  35   4  36   8  37  11  35   8  42  11  43   5  32   4  40   5
 27  40   3  43   4  40   5  44   5  39   4  34  10  37  10  37   7  43   5  47   2  35   4  38   4
 28  43   5  34   5  40   5  47   4  43   4  38   9  38  10  40   7  40   5  40   5  37   3  35   2
 29  40   4  36  11  45   4  48   4  44   9  34   9  37   4  40  10  42   6  41   6  31   4  38   4
 30  41   3  **  **  47   4  46   7  40   5  34   9  33   9  35  10  46   6  45   4  38   2  37   3
 31  41   6  **  **  41   4  **  **  36  10  **  **  40   8  44   4  **  **  39   4  **  **  36   4
