# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3980] HUMBOLDT-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia3980
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  49 -21  55 -18  67 -22  77  14  92  27  90  38 100  48  99  48  94  37  91  24  74  16  61  -8
  2  50 -15  56 -27  68  -7  84  17  90  25  91  39  99  50  96  49  94  40  92  19  76   7  66 -12
  3  52 -15  45 -24  70  -5  81   8  88  25  94  34 101  45  97  48  91  33  87  25  74   7  62  -9
  4  44 -19  50 -21  64  -9  74  12  92  29  98  40 100  46  95  44  95  39  87  27  72  -4  58  -6
  5  52 -20  53 -22  66 -19  87  13  88  28  98  42 100  42  95  44  96  36  89  26  68   3  62  -4
  6  46 -22  57 -21  70 -10  92   6  87  27  94  39  97  51  96  47  97  38  95  24  79   8  62 -14
  7  51 -22  64 -16  72  -8  84  13  91  29  95  45 102  41  98  42  98  35  92  24  74  -6  58 -15
  8  56 -16  56 -24  76 -13  83  11  92  28 104  39  98  49  96  49  95  36  83  23  73  -1  57 -15
  9  47 -27  60 -31  70  -9  85  15  92  28  97  42  99  50  93  46  98  39  81  23  76  15  55 -22
 10  48 -28  62 -22  70  -4  83  18  93  28  99  44 100  49 100  46  93  37  83  23  70  -1  58 -11
 11  48 -17  63 -20  68  -7  86  22  87  33  96  42 102  52  92  41  92  36  86  17  71  -6  60 -11
 12  51 -24  64 -21  71  -9  83  17  90  30  98  44 100  50  92  47  91  35  90  24  67   0  64 -15
 13  55 -21  57 -14  68  -6  80  19  92  27  99  39  98  46  95  41  91  35  91  25  69  -5  48 -20
 14  52 -33  59 -13  67  -8  85  17  95  34  98  46  98  48  99  44  92  35  86  25  73 -11  48 -15
 15  56 -24  54 -12  72   0  82  21  88  28  94  40  94  49 100  43  98  33  91  24  72   2  53 -16
 16  55 -20  63 -21  77  -4  87  21  91  30  97  41  93  45 100  49  96  33  83  20  72   2  57 -13
 17  47 -20  67 -27  68   3  86  22  94  35  92  42  97  51 100  46  95  32  83  14  71  -5  54 -14
 18  51 -23  63 -17  66   2  94  18  94  34  98  47  98  51  99  40  90  33  81  21  70   2  59 -24
 19  52 -28  58 -20  74   1  87  18  93  33  98  43  98  51  98  44  95  30  81  14  71   6  49 -26
 20  48 -25  63 -15  67   2  87  21  93  33  98  44  97  49  98  40  90  30  82  15  64   4  53 -23
 21  48 -32  60 -11  73  -2  92  23  90  36  98  43 101  47 100  45  88  29  80  20  68  -3  53 -22
 22  50 -16  58  -8  79   6  95  20  91  29  93  42  95  50  97  48  87  26  82  18  65  -1  49 -24
 23  57 -22  58 -16  75   3  88  20  92  28  93  46  98  48  95  46  82  27  80  17  59  -2  48 -25
 24  63 -17  62 -21  82  -2  89  19  88  38  98  45  99  51  93  42  88  30  82  20  61   0  46 -23
 25  55 -21  59  -8  78   4  86  28  98  40  96  43  95  51  91  40  92  31  81  20  72  -8  46 -22
 26  48 -18  62 -16  77   2  88  29  92  35 100  48  99  48 100  43  92  26  83  18  60 -14  52 -22
 27  45 -15  61 -10  76   6  91  30  94  35 100  46 100  48 100  43  93  33  80  18  63   0  52 -18
 28  48 -19  54 -21  82   3  91  26  92  35  97  46 101  49  97  37  91  27  77  17  66  -7  56 -18
 29  47 -22  64  -8  87   1  87  23  90  36  99  49 100  45  92  42  88  26  77  17  61  -4  44 -10
 30  45 -18 *** ***  84   3  90  24  93  37 100  50 103  45  94  48  91  25  75  16  66  -6  56 -16
 31  54 -23 *** ***  83  11 *** ***  90  37 *** *** 102  47  92  37 *** ***  80  15 *** ***  50 -16
