# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA9132] WINTERSET
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia9132
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  30  12  32  12  42  20  55  34  67  44  76  53  84  61  85  62  81  58  73  46  56  36  40  23
  2  31  13  30  10  41  22  56  33  69  43  75  52  84  62  85  63  81  58  72  46  55  34  41  23
  3  30  11  29   9  41  22  56  32  68  45  77  52  84  61  85  63  82  58  70  45  53  33  41  22
  4  29  10  33  12  41  21  56  31  69  46  77  54  85  63  84  61  80  57  69  43  51  32  41  21
  5  28   9  32  12  40  21  56  32  71  47  80  56  85  61  83  62  79  55  68  44  52  30  41  22
  6  29  10  31  12  41  20  59  33  69  46  80  56  85  61  84  62  80  55  67  44  50  31  38  19
  7  27   7  30  12  40  18  61  34  70  46  80  58  86  62  84  62  81  56  67  41  52  29  36  18
  8  28   9  32  12  42  21  58  35  71  47  80  58  85  63  85  62  81  56  67  43  51  30  35  18
  9  28   9  33  13  43  22  57  33  70  47  79  57  85  62  84  61  79  56  66  41  51  30  33  15
 10  27   7  35  15  45  23  58  33  72  46  79  57  85  62  84  60  78  53  66  40  52  27  36  16
 11  29   9  33  13  45  25  60  36  71  48  80  57  85  63  83  59  78  52  67  42  49  29  34  17
 12  30  11  34  14  45  25  57  36  72  46  81  59  86  64  82  59  78  52  68  42  50  28  34  15
 13  31  11  36  15  45  25  59  35  71  47  82  59  86  63  84  60  77  53  68  43  50  29  34  14
 14  30  12  36  17  45  25  60  36  72  49  81  60  86  64  83  60  74  52  68  44  49  29  34  16
 15  30  10  34  15  45  24  62  37  73  49  80  58  85  62  83  60  74  50  67  43  50  29  34  15
 16  30   9  36  14  46  24  64  39  74  50  80  58  86  62  84  61  73  50  66  42  50  29  35  14
 17  30  10  37  15  46  26  63  39  75  51  81  58  86  64  84  62  74  50  65  41  49  29  33  15
 18  30  11  38  20  47  26  65  40  74  51  82  61  87  65  83  61  76  51  62  37  49  29  32  14
 19  30   9  37  19  47  28  66  41  74  50  83  59  87  66  83  60  75  52  62  37  48  28  33  15
 20  28   8  38  19  48  28  65  42  75  49  82  60  86  65  83  60  74  50  62  38  46  26  31  13
 21  30   9  38  18  47  25  65  41  75  51  82  59  85  63  83  59  72  49  64  40  46  25  30  13
 22  33  12  38  18  50  26  65  40  74  52  82  58  85  63  84  60  71  47  65  40  46  25  32  14
 23  31  11  39  19  51  28  65  41  75  51  81  58  85  63  82  60  69  45  61  40  45  25  32  14
 24  32  10  39  18  50  27  66  41  74  51  83  59  85  62  82  59  70  46  61  38  44  24  32  12
 25  30  11  40  19  48  27  68  43  74  52  84  60  86  63  83  60  72  47  60  37  44  23  31  12
 26  28  10  42  19  51  27  68  44  73  52  84  61  85  63  83  60  73  46  61  37  42  24  32  13
 27  28   9  41  22  55  29  67  44  73  52  84  61  86  63  84  61  72  46  60  38  40  22  32  15
 28  30   9  41  21  55  32  67  42  74  52  86  62  86  62  84  59  73  46  58  35  38  19  33  16
 29  30  10  45  18  51  31  67  43  75  53  85  62  86  61  84  61  73  47  59  35  38  21  33  14
 30  30   9 *** ***  53  32  67  43  77  53  85  61  85  63  83  61  72  46  59  37  41  20  31  11
 31  33  10 *** ***  55  33 *** ***  77  53 *** ***  85  62  82  59 *** ***  57  37 *** ***  31  12
