# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5493] MILFORD-4-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia5493
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      0     18     32    166    118      5     12      0      0
 1952      0      0      0      6     21    202    210    103     71      0      0      0
 1953      0      0      0      0     32    188    203    177     51     19      0      0
 1954      0      0      0      4      7    190    281    170     52      0      0      0
 1955      0      0      0      3     49     92    416    377    112      2      0      0
 1956      0      0      0      0     53    289    160    196     36     21      0      0
 1957      0      0      0      2     16     86    375    180     17      0      0      0
 1958      0      0      0      0     50     71    152    288     78     14      0      0
 1959      0      0      0      0     53    221    232    316     93      0      0      0
 1960      0      0      0     15     10     79    216    215    100      6      0      0
 1961      0      0      0      0     17    124    158    209     59      0      0      0
 1962      0      0      0     10     62     88    151    146     19     17      0      0
 1963      0      0      0      5     29    221    236    161     50     14      0      0
 1964      0      0      0      2     84    182    336    134     59      0      0      0
 1965      0      0      0      0     29    102    216    165      7      7      0      0
 1966      0      0      0      0     26    156    348    121     46      5      0      0
 1967      0      0      0      6     42     96    223    153     26      8      0      0
 1968      0      0      0      5     15    203    238    220     26     14      0      0
 1969      0      0      0      0     58     55    279    202     28     13      0      0
 1970      0      0      0     12     71    194    268    200     93     11      0      0
 1971      0      0      0      0      5    236    159    186     91     11      0      0
 1972      0      0      0      0     77    140    184    199     40      0      0      0
 1973      0      0      0      0     21    189    239    240     35      9      0      0
 1974      0      0      0      7     28    127    382    118     26      2      0      0
 1975      0      0      0      0     58    120    318    211     24     13      0      0
 1976      0      0      0     12     15    169    307    251     97     10      0      0
 1977      0      0      0     17     93    155    302    107     33      0      0      0
 1978      0      0      2      0     46    145    213    192    150      0      0      0
 1979      0      0      0      0     21    129    208    172     53      0      0      0
 1980      0      0      0     18     51    111    222    241     54      1      0      0
 1981      0      0      0      6      7    112    212     93     16      0      0      0
 1982      0      0      0      0     15     34    250    141     31      0      0      0
 1983      0      0      0      0      8    108    304    325     62      2      0      0
 1984      0      0      0      0     17    113    180    204     37      1      0      0
 1985      0      0      0     25     48     99    170     50     62      0      0      0
 1986      0      0      1      2     25    168    265    107     34      0      0      0
 1987      0      0      0     15    110    246    333    135     31      0      0      0
 1988      0      0      0      4     93    280    314    292     60      0      0      0
 1989      0      0      0      1     38    136    318    202     46     10      0      0
 1990      0      0      0     23     13    200    199    196    124      3      0      0
 1991      0      0      0     13    114    234    217    179     71      0      0      0
 1992      0      0      0      4     37     91     50     71     33      5      0      0
 1993      0      0      0      0      7     64    170    176     10     14      0      0
 1994      0      0      0     14     75    157    123    110     73      0      0      0
 1995      0      0      0      0      1    160    247    297     41      7      0      0
 1996      0      0      0      0     28    164    141    136     52      4      0      0
 1997      0      0      0      0      5    164    254    154     66     49      0      0
 1998      0      0      0      0     68    111    229    199    130      0      0      0
 1999      0      0      0      0     22    134    326    161     55      2      0      0
 2000      0      0      0      0     40    105    221    193     79      1      0      0
 2001      0      0      0     10     40    161    308    216     37      2      0      0
 2002      0      0      0     23     39    222    359    143    100      3      0      0
 2003      0      0      0      9      8    100    212    260     56     13      0      0
 2004      0      0      0     14     24     82    167     87    103      0      0      0
 2005      0      0      0      2      6    213    302      0      0      0      0      0
 MEAN      0      0      0      5     37    146    241    183     56      6      0      0
