# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia5198
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  28  10  27  10  39  19  53  32  66  43  75  53  83  61  84  60  80  56  72  45  55  35  38  21
  2  27  11  27   7  40  20  53  32  67  43  76  52  83  61  84  62  80  57  70  44  52  33  39  21
  3  27  10  27   6  39  21  54  32  67  44  76  52  83  62  83  62  80  56  69  44  51  32  38  20
  4  26   7  30   8  39  20  51  31  68  45  77  53  83  62  83  61  79  55  67  42  50  31  37  19
  5  25   6  29   9  38  20  53  32  69  46  79  56  83  61  81  60  78  54  67  42  50  29  37  20
  6  26   8  28  10  37  18  57  32  68  45  79  57  85  61  82  61  79  54  66  43  48  28  37  17
  7  26   5  28   9  38  18  56  33  68  45  78  58  85  62  82  60  79  54  64  40  49  27  33  16
  8  26   5  30  10  39  19  56  34  69  46  79  57  84  62  83  60  78  54  65  40  50  28  33  16
  9  25   5  31  10  41  20  53  32  68  46  79  57  84  62  83  60  78  54  64  39  51  29  32  15
 10  24   5  32  12  42  22  55  33  70  45  79  57  85  61  83  59  75  51  65  38  50  27  33  14
 11  26   7  31  12  42  24  56  35  70  46  80  58  84  62  81  58  77  51  66  39  48  28  31  13
 12  27   8  31  11  42  24  54  35  70  46  81  59  85  63  81  58  77  51  66  39  47  28  32  13
 13  28   9  32  13  42  23  57  35  71  46  81  59  84  63  83  59  76  51  65  41  47  28  31  12
 14  29   9  32  14  42  23  59  36  70  47  81  59  84  63  82  59  73  51  65  42  47  27  30  14
 15  26   7  32  13  43  23  59  37  73  48  80  60  85  62  82  58  73  49  65  41  48  27  31  13
 16  27   7  33  13  44  24  61  38  73  49  79  58  86  62  83  59  71  48  64  40  48  27  33  14
 17  27   7  34  14  44  25  63  38  73  50  81  58  85  63  83  60  73  49  63  38  47  28  31  13
 18  27   8  35  18  42  25  64  40  73  51  82  60  86  65  82  59  74  50  61  37  46  27  29  12
 19  27   7  35  17  44  26  63  41  73  51  82  60  85  65  82  59  74  51  60  36  47  26  31  13
 20  25   7  37  16  45  27  62  41  74  50  81  60  84  64  81  57  73  49  60  36  45  26  29  12
 21  28   7  35  16  45  25  63  41  75  50  81  59  84  63  82  58  71  47  63  37  44  23  27   9
 22  29  10  35  16  46  26  62  39  74  52  81  59  85  63  82  58  69  45  63  38  42  22  28  11
 23  28   8  36  18  48  26  62  40  73  51  82  59  84  62  80  59  68  43  60  38  43  24  30  13
 24  28   7  36  17  48  26  65  41  72  51  82  59  85  61  81  58  69  44  59  36  42  21  31  12
 25  28   8  37  17  47  27  65  42  73  51  83  60  85  62  82  58  70  45  59  35  42  22  28  10
 26  26   7  37  18  47  28  66  42  71  51  84  61  85  62  81  59  71  45  58  35  41  23  28  10
 27  24   6  38  19  51  30  66  43  73  52  84  61  84  62  83  60  71  44  58  34  39  21  30  13
 28  26   5  38  20  51  31  65  41  73  52  85  62  83  62  82  58  72  45  58  34  35  17  31  13
 29  27   7  41  18  51  30  65  42  75  54  85  62  84  61  82  59  71  44  57  33  36  18  30  13
 30  27   6 *** ***  52  30  66  42  76  53  83  62  84  61  82  59  71  45  57  34  38  19  28  11
 31  29   8 *** ***  53  31 *** ***  76  54 *** ***  84  61  80  58 *** ***  55  35 *** ***  28  11
