# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3980] HUMBOLDT-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia3980
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  26   9  27   7  37  17  51  31  65  42  74  53  83  61  83  60  78  56  72  44  52  34  35  19
  2  26  10  25   6  36  20  53  32  67  43  75  52  83  61  84  62  79  57  70  44  52  32  37  19
  3  25   6  25   6  36  19  51  30  67  43  77  51  84  60  83  61  79  57  67  43  50  30  36  18
  4  23   6  27   8  36  19  49  29  70  46  79  54  84  62  81  61  79  56  66  42  49  29  37  19
  5  24   5  27   8  36  18  53  31  69  46  79  56  84  61  81  60  78  55  66  42  49  28  36  18
  6  23   5  29   8  37  16  56  31  68  44  79  56  83  61  82  61  78  54  64  41  49  28  31  15
  7  21   2  28   9  35  16  56  33  68  45  79  57  85  62  83  60  79  54  65  40  49  27  32  15
  8  24   5  28   8  37  18  52  32  69  45  79  57  84  62  82  61  77  53  64  41  47  27  30  14
  9  23   5  29   9  39  20  52  31  69  46  79  56  84  61  82  59  76  54  62  39  47  27  30  13
 10  22   4  30  12  39  21  55  33  70  45  80  57  84  61  82  59  78  51  64  38  48  27  31  12
 11  25   6  29  10  40  23  56  35  69  47  80  58  84  62  81  57  76  51  66  40  46  27  29  13
 12  26   9  30  11  40  22  55  34  70  45  81  58  84  64  81  58  75  51  64  40  46  26  29  12
 13  27   8  31  12  40  23  56  34  70  46  82  58  84  63  81  59  74  51  65  42  46  27  29  12
 14  26   7  31  13  42  23  58  36  71  48  81  59  84  62  81  59  71  50  65  42  45  26  29  13
 15  25   6  30  12  40  22  61  36  73  48  79  58  83  61  82  58  72  48  63  40  47  27  28  11
 16  25   5  30  11  43  23  60  37  74  50  80  57  85  62  82  59  70  48  64  39  46  27  30  11
 17  25   6  32  13  41  25  61  37  73  50  80  58  85  63  82  59  73  49  62  39  46  27  28  11
 18  25   7  33  16  42  25  61  38  73  50  80  59  86  64  82  59  74  50  59  36  45  26  28  10
 19  25   5  33  15  43  25  62  39  74  50  82  58  84  64  81  59  73  50  60  35  44  25  27  11
 20  24   5  33  15  43  25  62  40  75  49  81  59  83  63  81  58  70  49  60  36  42  24  27   9
 21  26   6  33  15  43  24  62  39  75  50  81  58  84  62  81  58  70  46  62  37  41  22  27  10
 22  27   8  32  15  45  24  61  38  73  51  81  58  83  62  81  59  68  44  62  38  41  22  26  11
 23  27   7  34  16  45  26  63  39  73  51  81  58  83  61  79  59  67  43  59  37  39  22  26  10
 24  26   8  34  16  46  25  64  39  73  50  82  58  84  61  79  57  69  45  58  35  40  21  25   8
 25  24   7  35  16  45  26  66  40  73  51  84  60  84  61  81  58  70  44  59  35  39  22  25   8
 26  23   5  36  18  45  26  66  42  73  52  83  61  84  61  81  59  71  44  59  35  37  21  28   8
 27  23   5  35  20  50  28  65  42  74  52  84  61  83  62  81  59  71  44  59  36  35  18  28  11
 28  24   7  35  19  49  29  63  40  74  53  84  61  83  61  82  58  70  44  56  33  33  16  28  12
 29  25   6  38  16  47  30  65  42  74  53  83  62  83  60  82  59  70  45  56  34  35  18  28  11
 30  25   4 *** ***  50  29  64  41  76  52  83  61  84  61  80  59  71  45  55  35  35  18  26   9
 31  27   6 *** ***  52  31 *** ***  81  49 *** ***  83  60  79  57 *** ***  55  34 *** ***  25   9
