# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8266] TIPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8266   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   3    27  87          10     6 280          193
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    30 303          209
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          11    22 326          207
   1959   4    21 111          11     5 309          198
   1960   4    10 101          10    20 294          193
   1961   4    10 100          11     5 309          209
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          11    20 325          225
   1965   3    30  89          11    14 318          229
   1966   3    28  87          11     2 306          219
   1967   3    22  81          11     4 308          227
   1968   3    23  83          10    25 299          216
   1969   3    31  90          10    23 296          206
   1970   4     3  93          11    15 319          226
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    26  85          10     2 275          190
   1975   4     5  95          11    14 318          223
   1976   4    12 103          10    17 291          188
   1977   4    27 117          11    11 315          198
   1978   3    26  85          11     6 310          225
   1979   4     7  97          11     2 306          209
   1980   3    25  85          10    28 302          217
   1981   3    23  82          10    19 292          210
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11     5 309          200
   1984   3    24  84          10    24 298          214
   1985   4     9  99          11    17 321          222
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    26 300          190
   1989   4    10 100          11    16 320          220
   1990   4    18 108          11     8 312          204
   1991   3    31  90          10    19 292          202
   1992   4     2  93          10    17 291          198
   1993   4     3  93          10    31 304          211
   1994   4     8  98          11    16 320          222
   1995   4     6  96          10    22 295          199
   1996   4    11 102          11     1 306          204
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
   2001   3    28  87          11     9 313          226
   2002   4     7  97          10    20 293          196
   2003   4    10 100          10     2 275          175
   2004   4    13 104          11    12 317          213
             MEAN= 97              MEAN=303     MEAN=206
