# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5769] MOUNT-AYR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia5769
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  54 -16  60 -25  74 -18  85  20  87  30  89  40  97  48 102  51  99  39  92  29  77  17  64   0
  2  50 -16  64 -24  75  -6  85  17  87  27  90  42  96  45  97  52  95  45  92  31  77  10  63  -1
  3  57 -13  65 -29  79   2  82   8  87  27  89  36  95  45  97  50  98  38  89  27  73   6  64  -1
  4  56 -19  62 -24  70 -15  76  19  88  30  90  42  97  45 101  47  96  40  90  26  74   0  63   3
  5  62 -17  56 -20  70 -20  82  17  88  32  91  41  97  45  97  49  92  38  92  27  71   5  66   0
  6  57 -13  60 -15  69 -11  88   9  85  29 101  43 100  49  97  51  95  37  91  20  76   8  67  -6
  7  48 -17  62 -12  72  -5  85  18  90  29  92  46 100  49  99  46  95  36  86  18  73  -6  59  -6
  8  57 -14  65 -16  76  -4  79  18  87  30  96  46 100  55 100  46  93  37  84  23  76  -9  61  -8
  9  65 -16  62 -20  75  -3  83  19  88  31  92  44  99  50  97  47  97  41  82  21  77  -2  57  -6
 10  52 -23  60  -9  73   0  84  15  87  31  90  39 100  47  95  48  94  41  88  22  75  10  65 -11
 11  55 -13  69 -19  71   0  81  22  85  33  98  46 100  52  94  45  91  38  85  20  74   1  63  -8
 12  59 -23  60 -20  80 -16  83  15  94  31  93  47 101  53  97  43  96  36  87  26  69   0  63 -13
 13  60 -23  64  -2  75 -14  82  20  92  30  93  36 104  51  99  39  94  38  86  22  73   0  58 -17
 14  63 -23  70  -3  70   4  81  21  89  34  94  45 104  45  98  50  92  36  85  24  79   4  61 -12
 15  52 -19  66  -9  79   8  84  20  86  32  92  45 100  48 102  44  94  35  86  24  71  12  56 -16
 16  60 -20  63 -20  78  10  87  24  84  34  96  42  97  53 101  51  92  36  84  25  72   4  61 -16
 17  61 -18  64 -21  76   9  85  23  86  37  94  43 103  53 101  50  95  36  83  19  73   0  58 -10
 18  64 -20  68  -9  73   3  88  21  89  40  96  46 101  53 100  51  93  38  85  20  72   8  61 -14
 19  57 -20  64  -8  70   3  85  23  87  37 100  46 101  56 101  47  91  28  86  16  73   8  55 -16
 20  56 -19  63  -2  76   9  85  23  88  33 100  47 101  51  96  45  91  28  86  17  66  10  56 -12
 21  58 -17  65  -5  72   4  87  22  86  34 100  43 100  52  98  45  92  32  87  23  71   0  56 -18
 22  62  -7  68  -7  83  11  88  27  88  32  98  40 104  53  95  48  90  28  81  25  71   8  59 -24
 23  58 -21  68 -17  79   7  87  23  87  32  97  48 101  54  95  42  89  30  81  19  69   6  70 -27
 24  65 -13  64  -5  82   2  85  18  94  40 100  46  96  55  94  44  92  27  81  20  63   6  59 -28
 25  53 -10  67 -10  77   2  87  26  93  43 104  47  97  53 100  43  89  34  78  21  67  -4  60 -13
 26  57  -8  74 -19  78   2  90  32  89  37  96  45  98  47 101  47  91  30  83  22  63  -4  55 -12
 27  64 -18  67  -6  83   7  90  29  88  35 101  45 100  51  99  45  98  33  78  17  73   4  58  -9
 28  62 -16  61 -15  83   9  89  27  87  35  98  52 102  52 100  39  99  28  82  15  67  -3  68 -10
 29  59 -21  74  -4  83   6  87  22  88  37  96  50 101  51  99  44  90  26  75  16  67   0  66  -9
 30  59 -23 *** ***  87   7  86  31  88  41  98  52 104  43  96  45  91  31  77  21  69 -15  62 -14
 31  67 -24 *** ***  84  16 *** ***  90  40 *** *** 101  48  96  41 *** ***  82  17 *** ***  61 -16
