# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA9132] WINTERSET
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia9132   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     6 280          174
   1953   4    27 117          10    27 300          183
   1954   5    20 140           9    22 265          125
   1955   5     8 128           9    12 255          127
   1956   5    16 137           9    20 264          127
   1957   5     6 126          10    10 283          157
   1958   5     5 125          10     1 274          149
   1959   5    15 135          10     9 282          147
   1960   5     1 122          10     7 281          159
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    10 101           9    28 272          171
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     5 278          148
   1967   5     7 127           9    28 271          144
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5     3 123          10     7 280          157
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    30 303          168
   1974   4    25 115           9    22 265          150
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   5    10 130          10    12 285          155
   1978   5     3 123          10     8 281          158
   1979   5    12 132           9    22 265          133
   1980   5    14 135           9    23 267          132
   1981   5    12 132          10     2 275          143
   1982   4    21 111          10    20 293          182
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     4 278          163
   1989   5     7 127           9    23 266          139
   1990   4    30 120          10    10 283          163
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    21 111           9    29 272          161
   1994   5     1 121          10    12 285          164
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    13 133          10    14 287          154
   1998   4    18 108          10    22 295          187
   1999   4    18 108           9    21 264          156
   2000   4    13 104          10     6 280          176
   2001   4    25 115           9    25 268          153
   2002   5     3 123           9    24 267          144
   2003   4    10 100           9    29 272          172
   2004   5     4 125          10     2 276          151
             MEAN=119              MEAN=275     MEAN=156
