# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7708] SIOUX-CITY-WSO-AP
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia7708
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  28  10  28   9  41  19  55  32  67  42  74  53  85  62  85  63  80  59  73  44  54  34  39  20
  2  29   9  28   9  39  21  55  32  68  44  76  53  84  63  86  64  82  59  71  45  52  31  38  20
  3  27   7  29  10  37  19  53  31  68  45  78  53  85  63  85  64  81  58  69  43  51  30  38  20
  4  25   7  30  11  38  20  53  30  71  46  78  56  86  64  84  63  79  57  69  43  50  29  39  18
  5  27   8  30  12  38  19  56  31  69  47  80  57  85  63  84  63  79  56  68  43  51  29  37  18
  6  27   6  31  11  38  18  60  33  69  46  81  58  86  63  83  63  81  57  66  42  50  29  33  16
  7  25   6  30  11  37  19  59  34  70  46  80  58  87  64  85  63  80  56  67  41  51  29  34  17
  8  27   6  31  11  39  20  55  34  70  46  79  58  86  65  84  62  79  55  66  41  49  27  33  14
  9  25   6  32  12  41  21  55  33  70  47  80  57  85  63  84  62  78  55  65  40  49  28  33  14
 10  26   5  31  13  43  23  59  35  71  47  81  58  85  63  83  61  79  52  66  39  49  26  33  13
 11  26   8  31  11  43  24  58  36  71  47  81  59  86  65  82  60  78  53  68  42  48  27  32  14
 12  28   9  32  13  42  23  56  36  69  46  82  59  86  65  83  61  76  53  67  42  47  27  32  12
 13  29   8  34  14  44  24  59  35  72  46  83  59  86  64  82  61  75  52  67  42  48  27  33  13
 14  29   9  33  15  43  23  61  37  73  49  81  60  86  64  83  61  72  51  66  41  46  26  31  13
 15  26   7  32  14  43  24  62  36  74  49  80  59  85  63  83  61  73  50  65  40  48  27  32  12
 16  27   7  32  13  45  24  62  38  74  50  81  58  87  64  84  62  72  51  64  40  46  26  32  12
 17  27   8  36  15  45  26  63  38  74  52  82  59  87  65  84  62  74  51  64  38  47  26  30  13
 18  29   8  35  17  45  26  64  39  74  51  82  60  88  66  83  61  75  52  61  37  44  26  31  12
 19  27   8  35  16  46  27  64  41  75  51  84  60  86  66  83  61  73  51  62  36  44  25  29  12
 20  26   7  35  16  46  25  64  41  75  50  82  60  85  65  83  60  71  48  62  36  44  24  28   9
 21  29   8  36  15  45  24  64  39  75  51  83  59  86  64  83  61  72  47  63  38  44  23  28  10
 22  29   9  37  17  48  26  64  39  74  53  81  60  85  64  83  61  69  45  63  40  43  23  30  13
 23  28   8  36  17  47  27  66  40  74  52  83  60  85  64  83  62  69  44  60  37  41  22  29  11
 24  29  10  37  17  47  27  66  41  75  51  84  61  86  64  82  60  71  46  60  37  43  22  28  10
 25  26   8  39  19  47  27  68  42  74  52  85  62  87  64  84  61  73  46  61  36  42  22  30  10
 26  26   7  39  20  51  28  67  43  73  53  84  62  86  64  84  61  73  45  60  35  39  21  31  11
 27  27   7  38  22  54  30  65  42  74  53  85  62  85  64  83  61  72  46  60  35  37  19  31  14
 28  27   8  39  20  52  31  65  41  75  54  86  63  85  63  83  60  71  45  57  34  36  17  31  13
 29  28   9  41  16  50  30  66  42  76  55  85  63  85  63  84  62  71  46  57  34  37  19  28  11
 30  29   8 *** ***  54  31  66  42  76  54  84  62  85  64  82  61  72  45  56  35  37  19  28   9
 31  31   9 *** ***  55  32 *** ***  74  54 *** ***  84  62  81  59 *** ***  56  34 *** ***  27   8
