# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4389] KEOSAUQUA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia4389
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     23     83    130    295    260     58     43      0      0
 1952      0      0      0     15     72    354    377    240    110     10      2      0
 1953      0      0      0      5     83    327    391    326    160     51      0      0
 1954      0      0      0     32     34    338    444    310    167     50      0      0
 1955      0      0      0     25     76    142    497    417    169      7      0      0
 1956      0      0      0     13    148    333    343    324    118     35      0      0
 1957      0      0      0     24     37    199    448    326     59      0      0      0
 1958      0      0      0     10     54    123    228    310    108     26      3      0
 1959      0      0      0      3    124    255    291    406    150      0      0      0
 1960      0      0      0     28     38    160    284    341    181     18      2      0
 1961      0      0      0      4     32    199    305    310    148     20      0      0
 1962      0      0      1     16    196    213    296    295     75     57      0      0
 1963      0      0      5     24     49    322    366    268    123    118      0      0
 1964      0      0      0     11    160    228    398    260    138      0      7      0
 1965      0      0      0     11    160    193    300    283    116     10      0      0
 1966      0      0      0      1     45    188    434    211     69     11      0      0
 1967      0      0      9     20     55    219    263    180     55     32      0      0
 1968      0      0      1      3     33    283    334    325     76     49      0      0
 1969      0      0      0      1     79    154    396    290     97     35      0      0
 1970      0      0      0     42    128    212    366    293    131     12      0      0
 1971      0      0      0     23     34    367    262    280    219     39      1      0
 1972      0      0      0      2     81    184    317    292    168      5      0      0
 1973      0      0      0      0      4    230    339    316    111     42      0      0
 1974      0      0      0     14     63    110    384    190     39      2      0      0
 1975      0      0      0      1     70    228    355    333     72     31      0      0
 1976      0      0      0     22     22    171    378    213     77     10      0      0
 1977      0      0      0     82    145    218    450    246     88      0      0      0
 1978      0      0      4      0     95    220    311    248    192      2      0      0
 1979      0      0      0      0     84    199    271    310    111     23      0      0
 1980      0      0      0     17     77    183    490    387    146      2      0      0
 1981      0      0      0     42     29    210    307    244     83      1      0      0
 1982      0      0      0      0     95     85    329    238    108     22      0      0
 1983      0      0      1      1     13    226    458    488    131     18      0      0
 1984      0      0      0     11     20    257    284    293    113      6      0      0
 1985      0      0      0     46     49    107    254    138    188      2      0      0
 1986      0      0     15     29     51    284    384    121    119      2      0      0
 1987      0      0      0     22    128    252    380    266     82      0      3      0
 1988      0      0      0      0    110    330    472    491    153      1      0      0
 1989      0      0     10     50     72    199    411    309     84     24      0      0
 1990      0      0      9     45     14    264    353    332    215     26      5      0
 1991      0      0     10     25    188    315    386    339    191     24      0      0
 1992      0      0      0      9     81    172    282    142    103     13      0      0
 1993      0      0      0      0     52    225    328    340     47     11      0      0
 1994      0      0      0     34     57    289    303    277    121     30      0      0
 1995      0      0      2      1     19    222    368    458     74      9      0      0
 1996      0      0      0      9     76    232    289    287     77     14      0      0
 1997      0      0      0      0     23    216    357    255    129     80      0      0
 1998      0      0     12      1    134    219    367    371    228     16      0      0
 1999      0      0      0     10     76    243    527    298    135     14      1      0
 2000      0      0      4      0    136    208    329    402    210     31      6      0
 2001      0      0      0     48     95    209    432    357     89      6      5      0
 2002      0      0      0     53     52    306    450    346    186     26      0      0
 2003      0      0      0     35     35    173    374    397     79      9      0      0
 2004      0      0      0     35    143    185    279    188    135     11      1      0
 2005      0      0      0     32     61    316    422      0      0      0      0      0
 MEAN      0      0      2     18     76    226    359    299    122     21      1      0
