# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1533] CLARINDA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia1533
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     13     51     99    279    270     31     30      0      0
 1952      0      0      0      2     55    370    332    211    108      1      0      0
 1953      0      0      0      0     72    313    371    280    118     41      0      0
 1954      0      0      0     29     35    320    527    328    165     41      0      0
 1955      0      0      0     24     71    146    497    392    192      7      0      0
 1956      0      0      0     22    129    328    306    336    117     35      0      0
 1957      0      0      0      6     29    149    470    331     28      0      0      0
 1958      0      0      0      3     66    139    239    308    119     24      0      0
 1959      0      0      0      4     99    225    254    380    113      0      0      0
 1960      0      0      0     30     38    141    263    282    125      4      0      0
 1961      0      0      0     20     39    167    286    220     77      1      0      0
 1962      0      0      0      9    182    179    284    249     57     42      0      0
 1963      0      0      0      8     59    327    384    264    100     66      0      0
 1964      0      0      0     11    143    213    427    198     99      0      0      0
 1965      0      0      0     16    122    168    313    252     64     14      0      0
 1966      0      0      0      0     65    192    439    191     49     14      0      0
 1967      0      0     11     23     75    160    272    209     40     25      0      0
 1968      0      0      5      7     31    270    326    301     78     38      0      0
 1969      0      0      0      0     96    161    381    294     92     25      0      0
 1970      0      0      0     36    124    212    362    340    134     10      0      0
 1971      0      0      0     13     25    343    255    245    169     31      0      0
 1972      0      0      0      8     61    228    286    273    140      7      0      0
 1973      0      0      0      4     24    245    301    321     73     14      0      0
 1974      0      0      0      8     70    165    500    199     47      4      0      0
 1975      0      0      0      9     83    215    374    410     61     26      0      0
 1976      0      0      0     18     25    198    373    299    109     17      0      0
 1977      0      0      0     26    127    279    422    215     85      1      0      0
 1978      0      0      2      4     68    244    319    275    199      3      1      0
 1979      0      0      0      0     60    195    260    271     90     11      0      0
 1980      0      0      0     13     56    246    499    380    146      2      0      0
 1981      0      0      0     42     35    237    342    203     73      4      0      0
 1982      0      0      0      3     50    106    382    240    111      9      0      0
 1983      0      0      0      4     20    212    438    518    194     30      0      0
 1984      0      0      0      9     29    241    329    353    128     10      0      0
 1985      0      0      0     36     84    176    358    204    166      2      0      0
 1986      0      0     12     23     56    304    379    142    135      0      0      0
 1987      0      0      0     32    121    278    377    233     48      0      0      0
 1988      0      0      0      0     88    334    351    405     97      2      0      0
 1989      0      0      3     66     52    131    335    244     58      9      0      0
 1990      0      0      0     24      7    234    301    265    199     12      2      0
 1991      0      0      5     16    143    267    306    255    151      8      0      0
 1992      0      0      0      2     47    115    199    109     71      6      0      0
 1993      0      0      0      0     16    156    266    287     16     14      0      0
 1994      0      0      0     15     58    218    220    193     91     14      0      0
 1995      0      0      0      0      1    167    360    389     76      9      0      0
 1996      0      0      0      5     46    220    241    214     65      7      0      0
 1997      0      0      0      0     11    195    305    178     84     52      0      0
 1998      0      0      2      5     84    168    302    262    168     11      0      0
 1999      0      0      0      0     11    173    364    183     60      3      0      0
 2000      0      0      1      0     80    150    250    318    141      5      0      0
 2001      0      0      0      7     49    149    346    232     40      3      0      0
 2002      0      0      0     17     36    273    385    250    127     18      0      0
 2003      0      0      0     27     13    121    318    305     33      2      0      0
 2004      0      0      0     11     95    105    198    120    109      5      0      0
 2005      0      0      1     15     39    244    302      0      0      0      0      0
 MEAN      0      0      1     13     63    211    337    271    101     14      0      0
