# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6940] RED-OAK
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6940   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          11     6 310          191
   1959   4    13 103          11     5 309          206
   1960   4     9 100          10    20 294          194
   1961   4     7  97          10    26 299          202
   1962   4    15 105          11     5 309          204
   1963   3    14  73          10    29 302          229
   1964   3    31  91          11    20 325          234
   1965   4     2  92          11     9 313          221
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     9 314          218
   1969   3    30  89          10    17 290          201
   1970   4     4  94          11    15 319          225
   1971   4     7  97          11     6 310          213
   1972   4     8  99          10    19 293          194
   1973   4    10 100          11     5 309          209
   1974   3    24  83          10     7 280          197
   1975   4     3  93          11    13 317          224
   1976   4     1  92          10     8 282          190
   1977   4     6  96          11    11 315          219
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10     5 278          182
   1980   4    13 104          10     3 277          173
   1981   3    23  82          10    19 292          210
   1982   4    21 111          10    21 294          183
   1983   4    15 105          11    23 327          222
   1984   3    20  80           9    29 273          193
   1985   4     9  99          11     7 311          212
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   3    18  78          10    26 300          222
   1989   4    12 102          10    20 293          191
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4     2  93          11    26 331          238
   1993   4     2  92          10    31 304          212
   1994   4     6  96          10    26 299          203
   1995   4     4  94          11     3 307          213
   1996   4     6  97          11     1 306          209
   1997   4    14 104          10    27 300          196
   1998   3    22  81          11     6 310          229
   1999   3    27  86          10    20 293          207
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    27 300          213
   2002   4     5  95          11     1 305          210
   2003   4    10 100          11     6 310          210
   2004   4    11 102          11     3 308          206
             MEAN= 96              MEAN=301     MEAN=205
