# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3438] GREENFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3438
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1335   1123   1167    624    135     72      7      1    161    368    963   1356
 1952   1302    913   1006    468    185      3      3      9     65    467    774   1201
 1953   1255    979    821    616    216      7      2      0     65    213    661   1088
 1954   1378    735    970    348    296     40      0      2     51    411    665   1098
 1955   1348   1236    934    239    130     63      0      1     71    337    998   1333
 1956   1364   1162    915    530    171     14      1     18     93    180    848   1089
 1957   1527    954    907    458    186     16      0      1    125    473    902   1033
 1958   1228   1346    959    455     94     22      3     23     71    328    722   1283
 1959   1504   1196    871    464    148     13     11      0    139    499   1003    943
 1960   1381   1335   1376    430    153     13      0      3     82    343    743   1206
 1961   1337    987    877    605    249     31      0      2    180    317    843   1402
 1962   1550   1191   1105    513     39     25      4      1    132    324    719   1179
 1963   1674   1180    732    366    154      1      0     12     55     84    642   1514
 1964   1104   1017    967    421     72     26      0     33    122    393    675   1281
 1965   1373   1222   1250    451     76      9      0     15    139    284    711    934
 1966   1533   1091    739    568    255     34      0     17    117    333    756   1191
 1967   1227   1113    734    385    280     29     19     19    121    424    829   1122
 1968   1355   1177    628    387    224     18      1      4     71    323    867   1290
 1969   1453   1042   1067    385    152     50      0      0     48    462    761   1276
 1970   1555    964    971    403     93     11      4      2    116    410    832   1145
 1971   1493   1193    917    377    228      2     10      5     88    211    736   1097
 1972   1408   1186    788    435    162     11      9      8     93    458    893   1403
 1973   1313   1022    672    462    175      0      0      0     87    214    729   1323
 1974   1402   1005    722    349    147     39      0      9    165    307    750   1115
 1975   1313   1193   1053    522     96     17      0      0    154    276    653   1092
 1976   1280    834    775    297    195      6      0      2     77    528    951   1295
 1977   1698    987    640    244     21      0      0      3     27    397    780   1269
 1978   1650   1399    981    409    199     14      0      6     49    368    794   1277
 1979   1753   1429    908    525    174     20      2      2     44    312    829   1030
 1980   1280   1243    936    403    124     15      0      0     83    443    713   1148
 1981   1169    976    692    216    191      2     16     19    108    437    674   1243
 1982   1677   1154    918    525     80     41      0      9    107    347    802   1049
 1983   1190    913    823    603    230     19      0      0     88    368    759   1730
 1984   1397    851   1040    518    227      2      0      2    141    322    712   1080
 1985   1486   1187    675    305     62     29      0      8    168    361   1020   1531
 1986   1105   1174    675    328     86      0      0     24     39    341    911   1125
 1987   1155    795    679    319     54      7      1     27     60    479    657   1083
 1988   1357   1221    737    393     30      5      3      7     41    508    744   1071
 1989    991   1413    853    391    153     28      0      3    129    319    832   1479
 1990   1035    948    715    473    227     13      2      2     66    339    619   1311
 1991   1529    849    688    368    118      4      0      4    127    375   1054   1067
 1992   1049    864    689    492    153      7      9     39    117    361    918   1173
 1993   1385   1258    947    536    141     47      0      8    189    430    864   1101
 1994   1535   1214    727    391    135     20      0     11     75    293    701   1071
 1995   1350    960    786    509    233     20      6      1    140    370    950   1192
 1996   1453   1089    974    463    239     28      2      0    141    329    982   1302
 1997   1434   1036    739    550    262      3      6      5     54    392    884   1145
 1998   1227    810    992    397     50     65      0      0     21    275    641   1026
 1999   1349    820    797    401    142     23      0      1    126    304    497   1078
 2000   1161    816    615    364     76     22      1      0     74    246    939   1644
 2001   1266   1243   1007    267    137     36      0      0    104    375    438   1006
 2002   1024    919    904    411    216      5      0      3     55    521    826   1019
 2003   1319   1156    806    364    186     37      0      0    120    293    807   1058
 2004   1370   1154    681    342    130     32      6     31     26    311    676   1073
 2005   1372    863    785    315    179      2      3      0      0      0      0      0
 MEAN   1359   1075    861    425    156     20      2      7     96    355    790   1198
