# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3487   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   4    16 107          10     3 277          170
   1953   5    13 133          10    26 299          166
   1954   5    20 140          10    18 291          151
   1955   5     8 128          10    18 291          163
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10     9 282          170
   1960   5     8 129          10    16 290          161
   1961   5     3 123           9    28 271          148
   1962   4    20 110           9    20 263          153
   1963   5    24 144          10    28 301          157
   1964   4    19 110           9    28 272          162
   1965   5    29 149          10    12 285          136
   1966   5    14 134           9    16 259          125
   1967   5    22 142           9    29 272          130
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5     9 129          10     7 280          151
   1972   4    26 117           9    30 274          157
   1973   5    15 135          10    20 293          158
   1974   5     6 126           9    22 265          139
   1975   4    22 112           9    25 268          156
   1976   5     3 124          10     6 280          156
   1977   4    26 116          10     6 279          163
   1978   5     6 126          10     8 281          155
   1979   5    12 132          10     5 278          146
   1980   5     9 130           9    26 270          140
   1981   5    10 130          10     2 275          145
   1982   4    28 118          10    21 294          176
   1983   4    24 114           9    23 266          152
   1984   4    24 115           9    26 270          155
   1985   4    15 105          10     1 274          169
   1986   4    23 113          10     6 279          166
   1987   4     8  98          10     3 276          178
   1988   4    24 115          10     4 278          163
   1989   5     8 128           9    23 266          138
   1990   5     2 122          10    11 284          162
   1991   4    21 111           9    20 263          152
   1992   5     7 128           9    29 273          145
   1993   4    22 112          10     2 275          163
   1994   5     3 123          10    10 283          160
   1995   4    26 116           9    22 265          149
   1996   4    27 118          10     3 277          159
   1997   5    16 136          10    14 287          151
   1998   4     5  95          10     8 281          186
   1999   4    19 109          10     4 277          168
   2000   4    26 117          10     6 280          163
   2001   4    19 109          10     6 279          170
   2002   5     3 123           9    24 267          144
   2003   4    22 112           9    29 272          160
   2004   5     4 125          10     2 276          151
             MEAN=121              MEAN=277     MEAN=156
