# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4502] KNOXVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4502
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  30   2  31   3  46   5  49   6  34   7  34   6  33  11  35  13  37   6  43   6  36   2  36   2
  2  31   3  48   4  39   4  42   5  39   5  37   6  28  13  35  11  33   6  38   5  32   6  39   2
  3  33   6  34   4  32   2  45   9  41   7  36   6  34   9  32  10  38  10  41   3  36   3  30   6
  4  35   4  39   2  39   4  39   5  40   6  31  10  31   9  37  10  39  10  36   4  35   3  30   5
  5  33   4  33   5  37   6  45   5  36   5  34  12  34  10  34   5  37  11  36   8  32   3  34   5
  6  44   2  35   2  41   2  44   8  34   5  33  12  32   7  33   9  36   7  37   6  35   4  34   3
  7  32   6  36   2  41   5  51   8  38   5  34   9  32  12  31   6  35   7  40  10  44   4  44   3
  8  36   3  38   3  38   5  35   5  36   5  35  10  34  14  35   8  35  10  39   6  41   6  33   3
  9  37   5  34   4  40   5  48   3  38   8  33   6  31  10  32  12  33   8  35   7  35   5  35   2
 10  42   3  37   3  39   3  36   6  35   5  36  10  35  10  34  14  38  10  40   8  37   3  32   4
 11  34   5  40   5  42   5  38   2  35   9  32  12  31   8  34   9  40   8  40   7  37   2  36   3
 12  37   1  42   5  43   4  38   3  37   5  31  11  29   8  31   9  45   7  36   8  42   6  29   4
 13  33   5  38   3  34   3  39   5  36   4  34  10  35  11  31  10  36   6  41   5  36   4  41   3
 14  34   6  41   3  42   6  40   7  37   7  33  11  34   7  35  12  34   4  38   8  37   5  40   5
 15  48   3  52   4  44  10  41   3  38  12  29   6  39   6  38   9  32   8  37   5  39   6  33   4
 16  38   4  40   3  39   8  35  10  42   8  32  10  31  12  34   8  33  11  39   8  34   4  38   4
 17  37   3  36   5  35   4  41   5  34   7  34  12  34  13  33   7  37   6  39   7  33   5  36   3
 18  59   2  44   4  38   6  42   8  34   7  34   9  30   7  31  10  33   6  45   5  35   3  37   2
 19  41   4  38   2  37   4  39   5  39  10  36  11  28   6  31  11  43   5  36   6  45   5  40   3
 20  45   3  33   4  34   4  35   3  41   9  34   7  32  10  31   7  38   7  41   4  32   6  39   4
 21  38   3  39   4  39   5  39   4  35   8  30   9  36   5  35   9  36   9  42   3  38   4  38   4
 22  43   2  38   5  48   5  34   6  37   7  31  11  31   7  32   7  42   8  44   4  40   4  36   6
 23  38   4  34   4  42   4  44   7  36   8  32  11  31  10  29   9  38   4  39   6  29   4  31   2
 24  39   2  43   4  49   6  34  11  35   9  33  13  32  10  37   7  36   8  40   5  34   3  39   4
 25  37   4  41   3  43   7  42   6  34   7  31   6  30   7  34   5  35   6  39   4  33   4  34   2
 26  40   5  42   4  43   3  39   9  33   3  30  10  35   7  36   4  38   7  40   6  40   3  35   7
 27  33   6  32   3  39   4  37   5  33   6  31   8  35   5  39   8  36   6  40   5  39   3  30   3
 28  43   4  36   5  39   5  35   8  38   5  37  10  33   8  33   7  39   6  34   3  41   4  42   4
 29  38   4  37   9  40   4  40   6  32   4  37  10  32  11  33  15  44   6  38   5  38   4  46   3
 30  37   5  **  **  39   6  39   6  30   9  31   9  36  12  40  12  39   9  36   6  36   5  33   2
 31  42   5  **  **  45   5  **  **  36  11  **  **  33   9  34   3  **  **  36   3  **  **  31   3
