# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6800] PRIMGHAR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6800   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    10 101          10     5 279          178
   1953   4    20 110          10    26 299          189
   1954   5     8 128          10    31 304          176
   1955   4     7  97          10    17 290          193
   1956   4    28 119          10     9 283          164
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    13 103          10     9 282          179
   1960   4    30 121          10    19 293          172
   1961   5     1 121          10    26 299          178
   1962   4    15 105          10    24 297          192
   1963   4    21 111          11     1 305          194
   1964   4     8  99          10     9 283          184
   1965   4    16 106          10    24 297          191
   1966   4    20 110          10    16 289          179
   1967   5     3 123          10    28 301          178
   1968   4     5  96          10    28 302          206
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    10 283          189
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    18 292          193
   1973   4    12 102          10    29 302          200
   1974   4     8  98           9    30 273          175
   1975   4    12 102          10    25 298          196
   1976   5     3 124          10     7 281          157
   1977   4     6  96          10    12 285          189
   1978   3    26  85          10    23 296          211
   1979   4     9  99          10    13 286          187
   1980   5     8 129          10    12 286          157
   1981   4    14 104          10    22 295          191
   1982   4    21 111          10    20 293          182
   1983   4    18 108          10    14 287          179
   1984   3    30  90           9    26 270          180
   1985   4     8  98          11     2 306          208
   1986   4    14 104          10    13 286          182
   1987   4     3  93          10     7 280          187
   1988   4    19 110          10     4 278          168
   1989   4    17 107          10     7 280          173
   1990   4    17 107          10    18 291          184
   1991   4    10 100          10     6 279          179
   1992   4    23 114          10    18 292          178
   1993   4     2  92          10    10 283          191
   1994   4    29 119          10    25 298          179
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10    10 284          163
   1997   5    13 133          10    21 294          161
   1998   3    24  83          11     4 308          225
   1999   4    18 108          10     2 275          167
   2000   4     8  99          10     6 280          181
   2001   4    17 107          10    16 289          182
   2002   4    26 116          10    13 286          170
   2003   4     9  99          10    26 299          200
   2004   4    13 104          10     2 276          172
             MEAN=106              MEAN=289     MEAN=183
