# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5769] MOUNT-AYR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia5769
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1277   1039   1017    584    131     59      5      6    148    399    945   1296
 1952   1222    886    960    446    178      3      0     12     79    470    770   1142
 1953   1206    884    790    579    214      5      2      0     69    213    629   1021
 1954   1305    690    911    297    271     33      0      1     38    354    609   1056
 1955   1283   1197    851    222     92     58      0      1     69    345    971   1242
 1956   1314   1120    826    486    111     17      0     16     76    138    765   1062
 1957   1462    914    839    445    165     14      0      0    116    449    820    972
 1958   1207   1310    951    428    113     38      2     19     68    294    627   1240
 1959   1439   1095    788    428    133     12     12      1    121    468    940    942
 1960   1288   1255   1317    389    161     21      0      0     79    332    706   1155
 1961   1262    900    810    574    256     31      0      7    191    339    792   1353
 1962   1518   1118   1016    475     26     25      7      0    150    329    726   1170
 1963   1631   1143    702    361    162      1      0     16     54     92    640   1501
 1964   1090   1026    928    370     92     37      1     45    114    416    662   1192
 1965   1294   1180   1233    430     91     16      0     16    140    354    721    930
 1966   1479   1053    698    535    240     35      0     26    152    387    715   1197
 1967   1201   1125    717    385    300     21     23     37    124    435    814   1097
 1968   1334   1126    632    408    255     25      9      7     87    345    857   1262
 1969   1433   1054    994    403    161     64      0      0     46    510    764   1196
 1970   1485    968    931    404     81     23      6      0    127    390    812   1089
 1971   1492   1186    936    363    247      2     15      0     95    209    737   1076
 1972   1377   1156    802    489    163     26     11     11     93    470    896   1370
 1973   1312   1004    629    522    207      4      0      1     95    228    713   1292
 1974   1430   1029    758    381    166     45      0     12    198    360    762   1113
 1975   1275   1183   1083    532    109     20      2      0    172    321    634   1104
 1976   1303    850    801    323    237     19      0      0     74    550    954   1277
 1977   1727   1044    677    304     42      3      0      4     29    368    756   1265
 1978   1601   1371    988    394    196     13      0      1     45    389    764   1220
 1979   1713   1393    862    503    150     10      1      8     51    321    800   1000
 1980   1258   1232    939    402    115     12      0      0     87    427    699   1111
 1981   1150    968    701    220    206      3      4      5     58    375    635   1184
 1982   1594   1128    866    497     76     16      0     15    110    346    750   1032
 1983   1188    890    793    592    193     17      0      0     92    352    713   1652
 1984   1330    808   1003    488    210      0      0      2    140    303    653   1021
 1985   1479   1172    611    268     58     20      0      3    135    309    943   1481
 1986   1026   1127    635    288    104      0      0     26     39    352    907   1096
 1987   1170    795    657    333     64      9      4     23     71    479    636   1031
 1988   1283   1209    731    400     36      7      3     12     53    497    703   1058
 1989    953   1365    840    448    234     50      3      7    199    396    880   1547
 1990   1057    990    764    550    299     32     13     10    107    446    630   1302
 1991   1547    912    751    385    126      7      0      7    165    447   1078   1092
 1992   1121    867    687    528    196     41      9     57    175    376    906   1155
 1993   1396   1219    935    564    167     58      0     11    222    460    891   1133
 1994   1486   1214    772    462    185     31      4     15    117    324    720   1047
 1995   1368   1014    810    552    298     34     10      0    165    385    978   1189
 1996   1472   1158   1038    546    256     43      5      1    168    400    994   1274
 1997   1498   1040    780    617    334     16     13      8     84    429    874   1164
 1998   1168    785   1023    470     73     65      0      0     31    313    675   1074
 1999   1360    849    835    442    180     32      3      5    164    411    546   1104
 2000   1197    880    668    450    120     38      2      4    112    278    953   1624
 2001   1325   1240   1037    345    153     65      0      1    132    435    480    991
 2002   1116    969    980    465    284      5      0      5     82    557    902   1060
 2003   1369   1188    855    421    209     61      0      0    148    307    811   1049
 2004   1394   1165    712    371    142     35      7     27     25    334    663   1127
 2005   1326    888    816    346    202      0      3      0      0      0      0      0
 MEAN   1338   1061    849    435    169     25      3      9    107    371    776   1175
