# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4502] KNOXVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia4502
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  53 -12  58 -15  77 -16  78  20  89  29  92  43  99  48 100  54 101  45  91  29  77  20  64   4
  2  56 -14  65 -28  74  -1  87  15  88  31  93  41  98  49 101  55  95  45  93  27  78   8  66   0
  3  57 -11  62 -29  79   2  82   9  87  30  95  40 100  48 104  52  97  38  87  29  77   8  63  -5
  4  55 -15  55 -22  72 -12  81  18  89  30  92  42 102  47 103  48  95  41  92  31  74   3  65  -1
  5  59 -15  58 -16  69 -19  83  22  88  33 101  45 100  46  98  49  94  40  94  27  69  13  70  -2
  6  59 -15  59 -14  71  -8  86  10  86  31  95  43 102  50  98  52  96  43  93  21  74  10  66  -5
  7  50 -15  64 -10  74  -5  79  20  89  33  94  45 100  54 101  46  99  40  87  24  74  -5  59 -12
  8  61 -15  59 -18  78  -4  79  19  89  32 101  46 100  54 100  51  95  44  85  25  77  -2  55  -3
  9  68 -18  59 -20  73   1  87  19  89  32  96  46  99  52  96  50  98  41  82  24  79  15  58 -10
 10  57 -22  59  -8  72   2  87  20  87  28  95  44 100  50  99  50  98  42  87  26  77  14  60  -4
 11  54 -13  66 -17  79  -1  84  22  90  35  97  45 100  56  96  50  92  41  84  21  74   4  65  -4
 12  57 -22  70 -16  79  -8  80  19  93  36  96  48 100  51  96  41  97  36  89  26  72   7  62 -11
 13  62 -13  60  -9  73  -8  81  21  90  33  96  44 103  49  97  45  92  38  88  26  71   2  59 -11
 14  62 -18  69 -11  74   2  81  24  91  37  96  49 103  49  97  51  94  37  86  29  80  -1  60 -10
 15  58 -20  64  -7  74   8  85  22  87  32  96  46 103  52 101  48  96  39  86  27  72   5  56 -14
 16  61 -20  64 -17  76  -2  88  23  87  36  94  45  97  54 105  48  93  38  86  22  77   0  61 -15
 17  57 -14  66 -19  75   8  85  26  90  42  93  45 100  53 104  52  92  38  83  25  76  -5  53 -10
 18  61 -17  68  -6  76   4  88  21  90  40  96  48 101  58 105  47  93  40  84  24  73   8  63 -15
 19  57 -18  63  -7  76   4  85  25  89  36 103  50 100  57 103  48  93  31  83  17  75  13  63 -18
 20  50 -21  65  -2  74   3  90  26  91  37 101  46 103  52 101  46  89  35  86  19  68  12  57 -14
 21  59 -24  67  -7  73   1  91  23  89  40 101  43 103  47 100  47  89  35  84  25  72   0  54 -20
 22  58 -10  67  -5  83  14  92  28  89  34  96  48 105  54  97  49  88  30  82  21  70   7  58 -21
 23  60 -22  64  -9  82   8  86  25  90  36  95  50 101  54  97  44  83  34  84  20  67   5  59 -24
 24  63 -10  66  -8  83   2  89  24  91  42 101  49  96  55  96  47  91  30  81  23  64   6  55 -20
 25  61  -9  69  -5  79   5  87  30  94  41  98  47  98  54 100  44  88  36  80  25  67   0  58 -15
 26  59 -12  65 -12  86   2  89  34  92  37  96  49 104  50 105  50  91  31  82  24  72  -3  55 -11
 27  65 -15  71 -10  80  15  87  32  91  37  97  45 103  52 100  47  91  35  79  18  65   6  56  -7
 28  66 -15  66 -14  82   7  90  28  92  38  98  53 105  49 100  43  97  30  80  17  69  -4  70 -10
 29  56 -24  73  -9  89   6  91  24  93  39  98  51 101  52 104  45  91  29  77  19  62  -5  66  -6
 30  59 -18 *** ***  82   9  88  31  97  40  99  52 107  45 100  50  91  33  77  21  71  -5  61  -9
 31  70 -22 *** ***  82  15 *** ***  89  37 *** *** 104  49  97  45 *** ***  83  19 *** ***  62 -14
