# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8296] TOLEDO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8296   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    31 304          195
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    30 303          201
   1955   3    29  88          10    24 297          209
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    31 304          185
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    19 293          192
   1961   5     3 123           9    28 271          148
   1962   4    16 106           9    20 263          157
   1963   5    23 143          10    29 302          159
   1964   4    10 101          10     6 280          179
   1965   4    19 109          10    24 297          188
   1966   4    21 111          10     6 279          168
   1967   4    24 114           9    29 272          158
   1968   4    15 106          10     5 279          173
   1969   4    29 119          10    14 287          168
   1970   4    20 110          10    16 289          179
   1971   4    14 104          10    12 285          181
   1972   4    25 116          10    15 289          173
   1973   4    28 118          10    30 303          185
   1974   4    24 114           9    22 265          151
   1975   4    13 103          10     2 275          172
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    13 286          189
   1978   3    27  86          10     8 281          195
   1979   5     1 121          10    13 286          165
   1980   5     9 130          10     5 279          149
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    29 273          181
   1985   4    10 100          11     4 308          208
   1986   4    23 113          11     2 306          193
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    19 109          10    19 292          183
   1991   4     1  91          10     7 280          189
   1992   5     6 127          10    17 291          164
   1993   4    17 107          10    10 283          176
   1994   4     8  98          10    26 299          201
   1995   4    25 115          10    16 289          174
   1996   4    27 118          10    19 293          175
   1997   4    17 107          10    22 295          188
   1998   3    25  84          10    22 295          211
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4    26 116          10    13 286          170
   2003   4    10 100          10     2 275          175
   2004   5     3 124          10    17 291          167
             MEAN=108              MEAN=287     MEAN=179
