# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1354] CENTERVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia1354
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     19     64    104    275    255     38     35      0      0
 1952      0      0      0     14     56    327    339    207    118      8      0      0
 1953      0      0      0      3     77    345    412    363    151     66      0      0
 1954      0      0      0     28     21    333    490    314    171     42      0      0
 1955      0      0      0     19     63    134    481    374    181      5      0      0
 1956      0      0      0     12    127    314    294    295    114     33      0      0
 1957      0      0      0     11     37    195    437    295     41      0      0      0
 1958      0      0      0      4     61    135    229    305    102     22      0      0
 1959      0      0      0      4    102    239    267    373    123      0      0      0
 1960      0      0      0     21     32    147    270    312    157     10      0      0
 1961      0      0      0      2     31    181    298    306    117      4      0      0
 1962      0      0      0     10    162    199    292    247     65     46      0      0
 1963      0      0      5     19     48    311    361    273    108    106      0      0
 1964      0      0      0     10    118    199    382    233    100      1      1      0
 1965      0      0      0      7    109    135    306    235     83      2      0      0
 1966      0      0      0      0     42    130    396    140     49     18      0      0
 1967      0      0      5     16     70    144    259    166     52     15      0      0
 1968      0      0      1      1     27    268    313    282     46     38      0      0
 1969      0      0      0      0     86    147    366    306    104     43      0      0
 1970      0      0      0     32    116    237    394    281    133      9      0      0
 1971      0      0      0     10     32    366    252    283    230     33      0      0
 1972      0      0      0      3     87    215    325    284    147      8      0      0
 1973      0      0      0      0     20    233    355    348    116     35      0      0
 1974      0      0      2     15     58    124    423    182     54      6      0      0
 1975      0      0      0      5     82    222    346    337     70     30      0      0
 1976      0      0      0      8     27    198    367    246     92     15      0      0
 1977      0      0      0     43    139    268    461    247    103      0      0      0
 1978      0      0      5      0     69    217    326    254    192      5      1      0
 1979      0      0      0      0     54    165    259    260     73     18      0      0
 1980      0      0      0     21     64    180    431    339    137      5      0      0
 1981      0      0      0     29     21    204    319    213     87      5      0      0
 1982      0      0      0      0     67     78    318    231     98     12      0      0
 1983      0      0      0      2     10    247    514    559    181     23      0      0
 1984      0      0      0      6     18    235    296    363    120      1      0      0
 1985      0      0      0     40     50    132    312    164    175      0      0      0
 1986      0      0     11     32     47    269    387    167    162      2      0      0
 1987      0      0      0     41    134    265    416    276     58      0      2      0
 1988      0      0      0      0     82    300    423    439    116      1      0      0
 1989      0      0      7     51     45    151    336    249     60     20      0      0
 1990      0      0      5     29      3    227    291    297    189     14      4      0
 1991      0      0     10     17    158    276    357    322    166     20      0      0
 1992      0      0      0     10     62    148    234    130     76     12      0      0
 1993      0      0      0      0     37    192    297    311     34      9      0      0
 1994      0      0      1     25     42    242    265    246    102     12      0      0
 1995      0      0      0      0      9    191    353    429     78     13      0      0
 1996      0      0      0      7     62    206    260    236     70     11      0      0
 1997      0      0      0      0     13    204    349    254     93     50      0      0
 1998      0      0      6      2     96    173    342    339    178      4      0      0
 1999      0      0      0      0     35    182    431    228    100      7      1      0
 2000      0      0      3      3     76    154    278    320    149     17      0      0
 2001      0      0      0     17     60    178    370    290     59      4      0      0
 2002      0      0      0     33     35    266    396    264    138     23      0      0
 2003      0      0      1     22     12    136    310    370     55      5      0      0
 2004      0      0      0     22     80    130    211    123    102      0      0      0
 2005      0      0      0     14     31    263    368      0      0      0      0      0
 MEAN      0      0      1     13     61    208    343    281    110     17      0      0
