# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0576] BEDFORD-1-NNW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0576
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  56 -15  60 -17  77 -16  88  21  91  29  93  41 101  49 104  51  99  41  92  27  79  20  65   0
  2  58 -20  67 -31  76  -4  85   9  91  28  92  42 101  49 104  49  98  46  93  24  79   9  66   3
  3  57 -19  60 -34  78   3  82   5  90  28  93  38  98  46 100  50  98  34  89  26  79   6  66   0
  4  54 -17  58 -28  72 -15  77  16  90  30  91  40 102  47 106  44  98  38  94  28  75  -2  63   2
  5  65 -17  58 -16  72 -16  84  21  88  33 100  43 101  40  97  49  95  38  93  28  70   7  66  -5
  6  57 -24  62 -19  71  -8  88  13  87  30  98  45 103  48  98  48 100  41  92  25  77  10  67  -4
  7  50 -25  62 -12  73  -9  84  18  90  33  96  45  98  52 102  46  96  40  90  21  75  -4  60  -5
  8  60 -15  60 -29  77  -7  81  23  90  29  96  43  97  55  97  47  96  40  83  23  75  -8  57 -13
  9  63 -21  64 -20  78  -5  85  16  90  31  96  45  99  52  99  46 100  45  85  21  79  15  59  -8
 10  53 -23  59 -10  75  -4  85  16  90  32  97  41 100  50  97  49  95  38  91  21  74  14  65 -11
 11  57 -19  70 -20  83  -4  86  22  88  34  98  50 102  54  97  47  92  37  87  21  76   0  65  -3
 12  55 -32  70 -20  76 -24  83  15  97  34  96  44 105  45 102  43  97  38  89  25  76  -1  65 -11
 13  61 -12  63  -4  73 -24  78  19  91  31  95  45 107  47 100  38 100  36  87  19  70  -4  61 -11
 14  63 -15  70  -4  73   0  85  21  88  32  97  48 104  46 101  50  95  35  89  26  81   4  58 -13
 15  56 -16  68  -7  74  10  87  20  87  31  97  43 104  46 103  46  95  34  88  27  74  14  59 -16
 16  60 -18  66 -17  80  13  89  25  89  37  94  42 102  50 103  48  95  37  86  26  74   6  64 -15
 17  59 -22  66 -16  76   9  89  23  90  33  92  44 105  49 102  50  98  35  84  18  73   1  58 -11
 18  65 -13  65 -22  76   7  88  22  90  36 100  48 106  55 101  50  92  33  87  25  73   9  63 -16
 19  56 -13  64  -2  75   6  93  25  88  38 102  42 107  53 101  41  90  27  85  11  72  10  56 -20
 20  60 -20  65   0  73  11  83  24  90  39 101  42 102  51  99  44  91  29  86  19  67   8  55 -18
 21  59 -15  67  -8  74   6  86  21  90  34 100  44 105  48 100  49  94  33  84  22  73   3  59 -19
 22  65  -6  68  -5  83  12  90  25  92  34 101  40 103  50  98  47  92  29  83  18  70   9  61 -26
 23  58 -17  64 -15  81  10  89  24  88  36  99  42 101  52  97  42  85  31  82  19  69  10  69 -26
 24  65  -9  66 -11  82   5  85  18  96  40  98  46  99  52  97  50  88  26  81  22  65   1  60 -21
 25  59  -8  74  -3  80   8  89  29  95  42 101  45  99  51 101  45  94  33  82  22  69   1  59 -21
 26  59  -8  69 -15  85   2  93  30  93  39 101  47 101  49 102  47  97  32  87  20  72   3  58 -12
 27  65 -17  70  -7  79  13  94  28  94  35 100  48 104  49 102  42  94  34  80  18  65   5  59  -9
 28  62 -20  76 -14  82   4  90  30  89  35  99  51 104  53  99  41 102  30  84  17  67  -6  68  -9
 29  59 -28  75  -3  89  10  90  26  90  38  98  52 101  51  98  45  95  26  78  18  69  -8  67  -9
 30  60 -20 *** ***  87   9  88  30  92  40  97  51 105  40  97  50  91  29  78  21  70 -11  61  -9
 31  68 -29 *** ***  84  17 *** ***  91  37 *** *** 105  41  98  44 *** ***  83  15 *** ***  61 -18
