# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0241] ANKENY-3-S
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0241   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   5    13 133          10     7 280          147
   1954   5     8 128          10    18 291          163
   1955   4     7  97          10    15 288          191
   1956   5    16 137           9    30 274          137
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    24 297          188
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     5 279          179
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10    17 290          160
   1967   5     4 124           9    28 271          147
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   5     2 122          11     3 307          185
   1974   4    25 115           9    22 265          150
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     7  97          10    12 285          188
   1978   5     2 122          10    16 289          167
   1979   4    30 120          10     5 278          158
   1980   5     8 129          10     5 279          150
   1981   4    15 105          10     2 275          170
   1982   4    22 112          10    20 293          181
   1983   4    20 110           9    23 266          156
   1984   4    22 113           9    26 270          157
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   4    30 120          10    11 284          164
   1991   4    24 114           9    20 263          149
   1992   5     6 127           9    29 273          146
   1993   4    21 111          10     9 282          171
   1994   5     1 121          10    10 283          162
   1995   4    26 116           9    22 265          149
   1996   4    28 119          10     3 277          158
   1997   5    16 136          10    17 290          154
   1998   4    17 107          10    22 295          188
   1999   4    19 109           9    21 264          155
   2000   4    13 104          10     6 280          176
   2001   4    19 109          10     6 279          170
   2002   4    10 100          10     7 280          180
   2003   4    11 101           9    29 272          171
   2004   5     4 125          10     2 276          151
             MEAN=115              MEAN=280     MEAN=165
