# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3517] GUTTENBERG-L-AND-D-10
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia3517
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      0     64     85    235    169     29     14      0      0
 1952      0      0      0     16     48    240    360    187     99      3      0      0
 1953      0      0      0      3     53    232    293    270     72     41      0      0
 1954      0      0      0      3     14    285    322    203    103     10      0      0
 1955      0      0      0      4     58    104    460    386    125      6      0      0
 1956      0      0      0      0     63    292    245    270     33     13      0      0
 1957      0      0      0     14     20    164    364    247     42      0      0      0
 1958      0      0      0      8     43     76    188    236     66     16      0      0
 1959      0      0      0      0     84    188    214    321     92      0      0      0
 1960      0      0      0     17      4     59    180    167    107      1      0      0
 1961      0      0      0      0     19    155    222    272    114      8      0      0
 1962      0      0      0     20    134    170    187    208     42     30      0      0
 1963      0      0      0      2     29    251    287    207     56     54      0      0
 1964      0      0      0      2    100    190    370    199     80      0      0      0
 1965      0      0      0      0     70    126    256    211     29      7      0      0
 1966      0      0      0      0     22    188    336    169     44      7      0      0
 1967      0      0      0      1     39    172    222    114     29     17      0      0
 1968      0      0      0      3     11    191    257    266     31     32      0      0
 1969      0      0      0      0     61     71    285    278     76     17      0      0
 1970      0      0      0     24     82    199    307    242     80     11      0      0
 1971      0      0      0      0     18    277    165    157    130     26      0      0
 1972      0      0      0      0     97    131    205    229     51      0      0      0
 1973      0      0      0      0      3    196    276    280     62     20      0      0
 1974      0      0      0     13     22     81    336    165     37      0      0      0
 1975      0      0      0      0     85    202    308    268     34     27      0      0
 1976      0      0      0     10     10    177    327    209     69      7      0      0
 1977      0      0      0     41    162    247    368    141     57      0      0      0
 1978      0      0      0      0     77    181    250    247    179      3      0      0
 1979      0      0      0      0     53    174    254    208     87     11      0      0
 1980      0      0      0     25     75    161    372    283    106      0      0      0
 1981      0      0      0      0     25    164    273    187     51      0      0      0
 1982      0      0      0      0     74     57    295    213     81      8      0      0
 1983      0      0      0      1      3    194    385    384    115     15      0      0
 1984      0      0      0      4     23    196    237    327    102      1      0      0
 1985      0      0      0     54     73    140    286    155    145      0      0      0
 1986      0      0      1     22     39    181    340    134     71      0      0      0
 1987      0      0      0     15    115    284    391    245     55      0      2      0
 1988      0      0      0      0     84    298    396    401    106      2      0      0
 1989      0      0      1      0     44    139    341    202     40      9      0      0
 1990      0      0      0     35      8    181    252    235    143     13      0      0
 1991      0      0      1     15    143    272    289    232     94      4      0      0
 1992      0      0      0      0     46    115    144    112     66      3      0      0
 1993      0      0      0      0     42    134    237    248     21     12      0      0
 1994      0      0      0     16     47    229    236    149    118      6      0      0
 1995      0      0      0      0      8    236    334    412     67      9      0      0
 1996      0      0      0      0     35    189    216    251     88      4      0      0
 1997      0      0      0      0      0    208    290    173     66     59      0      0
 1998      0      0      2      0    107    189    298    274    150      3      0      0
 1999      0      0      0      0     44    207    429    183     66      1      1      0
 2000      0      0      2      0     60    124    260    259    115     18      1      0
 2001      0      0      0     15     67    187    350    278     48      3      0      0
 2002      0      0      0     32     40    246    396    236    125      6      0      0
 2003      0      0      0     14     11    149    292    354     95      8      0      0
 2004      0      0      0     18     54    147    227    128    133      5      0      0
 2005      0      0      0      3     19    299    345      0      0      0      0      0
 MEAN      0      0      0      8     51    182    291    233     80     11      0      0
