# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6800] PRIMGHAR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6800
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31   2  48   2  34   6  45   5  45   5  32  11  34  15  33   9  38  11  38   8  32   3  51   2
  2  34   4  53   3  37   3  42   4  44   7  35   5  33   8  30  12  41   8  46   3  38   3  34   3
  3  40   5  38   4  40   2  44   4  47   8  38  11  32  13  33   6  39  14  40   5  39   4  35   5
  4  31   2  34   4  42   5  39   7  43   4  35  13  35  11  30  11  35  12  42   5  39   3  41   4
  5  42   4  39   5  44   4  42   6  39   8  40  10  35   7  30   8  36  12  39   7  37   4  34   5
  6  38   3  43   4  38   5  41   5  36  11  39  13  35   7  37   9  38  12  38   5  40   4  34   2
  7  37   5  40   5  47   8  42   8  38   8  33  10  37  11  34   6  38  10  48   3  38   5  43   3
  8  45   5  42   5  42   3  42   4  37   8  36   8  37  12  32  12  40  11  44   3  37   3  36   3
  9  31   6  38   4  35   4  52   4  41  10  39   5  38  12  35  12  40   8  38   6  34   2  34   3
 10  39   5  41   4  36   5  39   2  41   5  41  11  31   9  37   6  47   9  43   9  33   4  41   4
 11  43   2  42   2  39   4  41   4  37   6  34  13  33   7  41  13  41  10  39   6  37   5  38   3
 12  40   3  41   4  33   5  44   4  38   6  41   5  32  10  34   8  38   9  43   7  37   4  32   3
 13  37   3  37   4  38   3  40   5  45   8  35  13  38   7  32   7  40   7  37   5  36   5  30   3
 14  34   5  39   4  37   4  42   6  40   8  33   8  40   9  37  14  42   5  36  11  34   6  35   3
 15  46   3  36   5  36   6  48   5  42   9  37  11  34  11  33  11  38   7  39   5  37   8  32   3
 16  44   4  38   3  40   6  40   4  43   9  38  11  32  14  33  12  38   6  38   4  38   4  41   5
 17  36   8  35   4  36   3  48   5  38   4  33  12  34  14  37   9  35  11  37   6  37   5  34   2
 18  39   7  35   3  36   3  40   6  39   3  36   7  30  16  33  11  35   5  41   5  39   6  33   5
 19  37   3  36   4  34   2  49   4  40   8  39   9  34  13  36  14  41   7  45  10  43   6  31   3
 20  38   5  43   3  36   4  43   6  40  10  35  10  35   9  34   5  38   7  51   4  44   2  37   4
 21  37   5  46   3  35   7  46   5  40  14  36  12  33  10  38  10  40   8  43   5  35   4  41   5
 22  38   4  36   4  43   3  40   5  37   7  38  14  32   8  37  14  41   6  38   6  40   5  32   3
 23  33   3  35   3  49   6  41   8  39   8  32   8  33  10  34   6  37  11  42   7  35   5  37   4
 24  43   5  44   4  44   3  41   7  43   6  35  12  37   6  38   8  38  11  42   6  34   4  39   4
 25  39   3  41   3  42   5  40  10  38   7  39  11  35  12  33   3  38   9  36   6  39   3  37   4
 26  34   4  40   5  41   5  42   5  36   7  37   8  37  11  33   6  42   8  40  10  33   5  39   4
 27  35   5  33   4  53   5  42   7  37   4  35  12  32  13  40  11  36   8  39   7  48   5  32   2
 28  41   5  40   5  43   7  44   6  36   6  38   6  32  10  33   6  36  10  45   5  34   4  33   4
 29  38   3  34   3  37   4  49   7  38   6  32   9  38  12  40  10  39   6  41   4  35   4  37   2
 30  36   4  **  **  45   4  46   6  46   3  36  10  36  13  38  11  44  10  40   5  34   6  37   2
 31  50   4  **  **  59   5  **  **  33  13  **  **  35  12  32   8  **  **  38   5  **  **  41   2
