# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7161] ROCKWELL-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7161   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    10 101          10    17 291          190
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    24 297          210
   1956   4    23 114          11    10 315          201
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     2 306          212
   1964   3    30  90          10    20 294          204
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     1 305          194
   1967   4    24 114          10    11 284          170
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    14 318          224
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    26  85          10     7 280          195
   1975   4     4  94          10    29 302          208
   1976   3    22  82          10    16 290          208
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          11     3 307          211
   1980   3    17  77          10    28 302          225
   1981   3    20  79          10    22 295          216
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    17 321          213
   1984   3    30  90          11     1 306          216
   1985   4     9  99          11     8 312          213
   1986   3    27  86          11     2 306          220
   1987   4     3  93          10    11 284          191
   1988   4    19 110          10    28 302          192
   1989   4    12 102          10    20 293          191
   1990   4    17 107          11     5 309          202
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    18 292          189
   1993   4     2  92          10    30 303          211
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4     9 100          10    30 304          204
   1997   4    18 108          10    22 295          187
   1998   3    24  83          11     6 310          227
   1999   3    27  86          10    23 296          210
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    26 299          212
   2002   4     9  99          10    24 297          198
   2003   4    10 100          10    26 299          199
   2004   4    11 102          11    11 316          214
             MEAN= 97              MEAN=302     MEAN=205
