# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3584] HAMPTON-2-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3584   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     5 279          177
   1953   4    18 108          10     7 280          172
   1954   4    12 102          10    30 303          201
   1955   3    28  87          10    31 304          217
   1956   4    30 121          11    10 315          194
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    11 101          10    12 285          184
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     1  92          10    10 284          192
   1965   4     3  93          11     4 308          215
   1966   4    21 111          10    17 290          179
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4     2  92          11    15 319          227
   1971   4     5  95          11     4 308          213
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          11    13 317          215
   1976   3    21  81          10    17 291          210
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11    14 318          233
   1979   4     6  96          11     7 311          215
   1980   3    25  85          10    29 303          218
   1981   3    20  79          10    22 295          216
   1982   4    11 101          11     4 308          207
   1983   4    15 105          11    17 321          216
   1984   3    24  84          11     2 307          223
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   3    27  87          10    26 300          213
   1989   4    11 101          10    20 293          192
   1990   4    18 108          11     7 311          203
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    31 304          208
   1994   4     8  98          11    10 314          216
   1995   4     5  95          11     3 307          212
   1996   4    10 101          10    31 305          204
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     5 309          225
   1999   3    26  85          10    24 297          212
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    27 300          213
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10     2 275          175
   2004   4    14 105          11     3 308          203
             MEAN= 98              MEAN=299     MEAN=201
