# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4063] INDIANOLA-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia4063
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     15     55     92    247    225     26     36      0      0
 1952      0      0      0     16     55    321    323    216    122      1      0      0
 1953      0      0      0      2     79    271    337    294    125     73      0      0
 1954      0      0      0     28     28    342    486    305    162     33      0      0
 1955      0      0      0     17     80    161    508    440    192     14      0      0
 1956      0      0      0     13    120    359    339    319    112     39      0      0
 1957      0      0      0     11     30    194    476    317     35      0      0      0
 1958      0      0      0      5     81    133    209    317    103     41      0      0
 1959      0      0      0      3     83    231    265    371    113      0      0      0
 1960      0      0      0     32     30    142    286    300    140      7      0      0
 1961      0      0      0      2     32    176    282    261     96      6      0      0
 1962      0      0      0     12    156    182    262    270     62     38      0      0
 1963      0      0      1     12     48    296    356    244    103     95      0      0
 1964      0      0      0     11    133    202    379    198     87      0      0      0
 1965      0      0      0     10     49     71    229    129     13     16      0      0
 1966      0      0      0      0     45    176    400    155     43     19      0      0
 1967      0      0     10     18     76    174    245    193     29     31      0      0
 1968      0      0      1      6     22    285    299    291     62     48      0      0
 1969      0      0      0      0     90    128    350    256     79     30      0      0
 1970      0      0      0     35    142    221    344    277    122     10      0      0
 1971      0      0      0     16     23    354    233    225    199     46      0      0
 1972      0      0      0      5     65    197    301    295    152      3      0      0
 1973      0      0      0      2     19    254    318    324     94     31      0      0
 1974      0      0      0      9     56    145    465    184     40      3      0      0
 1975      0      0      0      2    107    200    361    363     52     28      0      0
 1976      0      0      0     22     32    176    356    226     84     13      0      0
 1977      0      0      0     27    138    254    445    204     92      2      0      0
 1978      0      0      4      0     79    220    315    258    208      3      0      0
 1979      0      0      0      0     59    189    257    248     82     18      0      0
 1980      0      0      0     23     59    184    383    326    145      0      0      0
 1981      0      0      0     39     39    191    285    166     51      0      0      0
 1982      0      0      0      0     30     49    238    211    104     13      0      0
 1983      0      0      0      1      6    226    415    452    129     21      0      0
 1984      0      0      0      6     24    192    251    278    103      4      0      0
 1985      0      0      0     45     43    100    248    125    154      2      0      0
 1986      0      0     12     29     56    294    410    172    149      0      0      0
 1987      0      0      0     46    122    306    386    224     49      0      0      0
 1988      0      0      0      2     79    277    354    416     94      3      0      0
 1989      0      0      5     42     48    147    359    260     53     15      0      0
 1990      0      0      2     24      4    208    274    287    171     13      1      0
 1991      0      0      9     15    157    265    318    284    171     18      0      0
 1992      0      0      0      8     59    142    207    129     86      9      0      0
 1993      0      0      0      0     37    172    293    288     20     15      0      0
 1994      0      0      0     23     45    224    239    216     86     12      0      0
 1995      0      0      0      0      0    141    283    354     56      7      0      0
 1996      0      0      0      3     32    155    179    171     56      8      0      0
 1997      0      0      0      0      6    159    285    175     77     48      0      0
 1998      0      0      3      0     72    133    293    269    157      4      0      0
 1999      0      0      0      0     27    147    358    181     59      3      0      0
 2000      0      0      4      0     48    125    224    274    135     12      0      0
 2001      0      0      0     19     39    132    310    250     43      3      0      0
 2002      0      0      0     13     27    221    351    209    122     17      0      0
 2003      0      0      0     22     12    106    272    360     58     12      0      0
 2004      0      0      0     16     68    104    191    116    101      0      0      0
 2005      0      0      1      9     25    220    331      0      0      0      0      0
 MEAN      0      0      1     13     58    196    317    257     97     17      0      0
