# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2999] FORT-DODGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia2999
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  26  10  27   8  39  18  53  31  65  41  75  53  83  61  84  61  80  56  73  45  53  34  36  20
  2  27  10  26   7  37  19  52  32  69  43  76  52  84  62  84  62  80  57  70  45  52  32  37  21
  3  26   8  26   7  36  19  53  30  67  44  77  51  83  61  83  62  79  57  69  44  51  31  38  19
  4  25   7  29   9  37  19  53  29  69  45  79  54  84  62  82  61  79  56  67  42  49  29  37  19
  5  24   6  29   9  37  19  52  30  70  46  80  55  84  61  83  61  79  54  66  43  49  28  36  18
  6  25   7  28   9  38  18  56  31  69  43  80  56  84  60  83  61  78  55  65  42  49  30  33  16
  7  24   4  28   9  37  16  58  33  69  44  80  57  86  62  82  61  80  55  65  41  49  29  32  16
  8  24   4  28  10  38  19  54  33  68  45  80  56  85  63  83  61  79  54  65  42  49  29  31  16
  9  24   6  29   9  40  20  53  31  69  45  79  56  84  61  82  60  77  54  63  40  47  28  32  13
 10  23   4  31  12  41  21  55  32  71  46  80  57  84  62  83  59  77  52  64  39  49  27  30  13
 11  25   6  30  11  41  23  57  34  70  46  80  58  84  62  82  58  78  52  65  40  47  28  31  13
 12  26   8  30  11  41  23  56  35  71  46  82  58  85  64  81  59  77  52  67  41  46  27  30  12
 13  28   9  32  13  42  24  56  34  71  46  82  58  85  63  83  60  75  51  65  42  46  28  30  12
 14  27   9  33  13  42  23  58  35  71  47  82  58  85  62  82  59  73  51  65  42  46  28  30  13
 15  26   7  31  13  42  23  61  36  73  48  80  58  84  62  82  59  73  49  66  40  47  27  30  13
 16  25   5  31  12  42  23  61  38  72  48  80  57  86  62  83  59  72  49  63  39  46  27  31  12
 17  25   8  33  13  43  24  60  37  75  50  81  58  86  63  82  60  74  49  62  38  46  27  30  12
 18  26   8  34  17  43  25  62  37  74  51  81  59  86  64  82  59  74  51  61  38  45  27  30  12
 19  25   7  33  16  43  26  64  39  73  49  82  59  86  64  81  59  75  51  60  36  45  25  29  12
 20  24   5  34  15  44  25  63  41  76  49  81  59  85  64  81  59  73  49  60  36  43  24  27  11
 21  26   6  35  15  45  24  62  40  75  50  82  59  85  63  81  58  70  47  62  37  43  23  27  10
 22  28   9  34  15  46  24  62  39  74  52  82  58  84  63  81  59  69  45  62  39  42  23  28  12
 23  26   7  35  17  47  26  63  39  74  51  82  58  84  62  80  59  67  43  59  38  41  23  28  12
 24  27   8  35  16  46  25  64  39  73  50  83  59  85  62  81  58  68  45  59  36  41  22  27   9
 25  25   8  36  16  46  26  66  41  73  51  84  60  85  62  82  58  71  46  59  36  41  23  27   9
 26  24   6  38  18  46  26  66  42  72  51  83  61  85  63  82  60  73  46  59  36  38  22  28  10
 27  25   6  36  20  51  28  65  41  73  52  85  61  83  62  83  61  72  45  59  36  36  19  28  12
 28  25   7  37  20  52  29  64  41  74  52  85  61  84  62  82  59  70  45  57  34  34  17  30  13
 29  26   7  40  17  48  29  66  42  75  53  85  62  85  61  83  60  70  45  56  33  34  18  30  12
 30  26   6 *** ***  51  30  66  42  76  53  84  61  84  62  81  60  71  45  56  36  37  18  28  10
 31  28   6 *** ***  53  31 *** ***  76  53 *** ***  84  61  81  58 *** ***  55  35 *** ***  26  10
