# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia5131
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  40   2  39   4  41   4  37   5  41   8  37   5  36   9  38   8  35   6  51   6  37   4  34   2
  2  35   4  44   4  39   2  54   2  42   8  37   7  35   3  34   8  37   9  45  10  43   5  37   3
  3  35   3  35   2  38   5  39   2  42   5  39   8  36  10  33   9  35   9  40   5  40   3  35   1
  4  40   1  41   3  40   6  52   6  44  11  39   7  40  10  34   9  41  10  42   2  42   4  33   4
  5  40   3  39   3  36   5  42   2  43   8  40   8  40   7  33   4  41   2  42   7  36   3  36   2
  6  40   2  33   2  47   5  43   8  44   9  43  11  35  15  37   8  40   4  44   5  40   3  40   5
  7  38   2  39   3  39   5  44   7  38   7  41  10  35   6  37   9  45   9  44   4  38   5  34   3
  8  37   3  41   3  48   5  42   5  40   3  38   9  35  10  41  10  42   8  40   6  35   5  31   3
  9  34   3  35   4  40   5  45   4  41   3  36   7  35   7  36  10  43   5  43   6  36   2  30   2
 10  39   6  41   4  41   5  45   5  46   9  38  10  37   9  42  11  43  11  44   4  38   3  38   3
 11  41   6  38   4  45   6  43   6  39   5  45   6  33   8  32   8  41   5  42   7  36   3  41   2
 12  36   3  45   6  43   4  43   2  42   5  43   9  33  12  38   7  38   7  42  10  42   6  28   1
 13  34   3  43   4  31   4  45   4  45   6  42   6  36   7  39   9  38  10  42   6  39   6  35   4
 14  33   3  40   4  40   5  42   3  45   8  38   7  31   9  34  10  43   7  47   7  44   3  33   2
 15  38   1  37   3  36   5  43   6  37   5  37   8  35   8  38  10  39   5  42   9  39   2  37   2
 16  41   4  37   4  38   2  43   6  44   7  38  12  34  12  38   6  37   8  45   7  37   4  33   1
 17  42   5  32   5  43   5  44   7  42   2  37  11  35  10  32  10  38   9  43  10  36   3  35   4
 18  35   5  39   3  43   5  39   5  41   7  37  11  34  12  37   9  39   6  43   6  43   4  33   1
 19  41   2  36   4  43   3  41   7  40   4  34   9  34  11  36   6  39   5  39   6  35   5  38   3
 20  40   3  36   5  31   4  38   7  46  10  37   4  31   5  37  13  39   6  43   5  36   5  34   3
 21  39   2  36   5  35   5  42   7  45   6  35   8  34   9  34  10  41   7  39   5  37   5  40   2
 22  43   4  36   4  41   5  42   7  37   5  42   7  36   9  38   6  48   9  47   4  35   5  35   3
 23  44   4  32   1  40   2  44   5  39   5  39   7  36   9  32  10  40   5  41   5  34   2  35   3
 24  39   4  37   4  41   1  37   6  41   8  43   9  36   7  35   9  39   5  46   3  38   5  42   2
 25  40   3  36   4  41   5  44  10  39  11  38  10  34  10  35   2  40  11  43   5  38   4  35   4
 26  36   5  38   6  42   4  39   8  42   5  42   8  37   9  35   8  42   9  41   3  34   3  39   6
 27  35   4  38   2  41   4  44   5  38   7  36   7  34   5  39   7  38   5  42   4  33   5  33   6
 28  48   6  35   3  46   4  38   5  37   9  42  10  33  11  36   8  44   5  38   6  39   4  39   4
 29  34   3  29   9  41   5  41   9  38   6  34  11  36   8  38   6  43   5  41  10  36   4  29   5
 30  35   2  **  **  45   4  42   6  39   6  36   6  33  10  34   7  42   6  40   4  40   2  44   3
 31  40   2  **  **  44   4  **  **  40  11  **  **  41   4  41  12  **  **  43   3  **  **  37   2
